listing_id,name,host_id,host_name,district_eng,latitude,longitude,room_type,price,district_tr
34923365,new apartmen new furmiture,220217690,Moatasem,Fatih,41.01808,28.945940000000004,Private room,544,Fatih
34923391,new apartment new furniture (wifi-tv-conditioning),220217690,Moatasem,Fatih,41.01726,28.94635,Private room,605,Fatih
34923663,"Tuzla, Pendik Sabiha Gökçen Airport. B&B home",108959270,Ekaterina,Pendik,40.86071,29.29828,Shared room,73,Pendik
34924028,Apart dört,236100063,Çayan,Beyoglu,41.034490000000005,28.97995,Private room,127,Beyoğlu
34925269,"It's my personality & love,simple but it's heaven",263186232,Zaher,Esenyurt,41.03335,28.6833,Shared room,151,Esenyurt
34925665,"Gayet nezih bir ortam, ulaşımı kolay",263187291,Ezel,Fatih,41.01404,28.928209999999996,Private room,103,Fatih
34925744,LARGE GROUPS:dublex with amazing terrace in Taksim,189694536,Dogan Agabey,Beyoglu,41.03556,28.973340000000004,Entire home/apt,4082,Beyoğlu
34926029,Tunel 101,261951051,Ridvan,Beyoglu,41.02796,28.972759999999997,Entire home/apt,230,Beyoğlu
34926399,Tunel 202,261951051,Ridvan,Beyoglu,41.02749,28.973470000000002,Entire home/apt,230,Beyoğlu
34926592,Tunel 301,261951051,Ridvan,Beyoglu,41.02595,28.973240000000004,Entire home/apt,230,Beyoğlu
34926713,Tunel 302,261951051,Ridvan,Beyoglu,41.0265,28.97505,Entire home/apt,230,Beyoğlu
34926931,Tunel teras 402,261951051,Ridvan,Beyoglu,41.02667,28.972959999999997,Entire home/apt,230,Beyoğlu
34927954,Tunel 401,261951051,Ridvan,Beyoglu,41.0262,28.973029999999998,Entire home/apt,206,Beyoğlu
34928383,Kosuyolunda nezih sitede kiralık oda,258588404,Esin,Uskudar,41.01328,29.035159999999998,Private room,79,Üsküdar
34928475,"Excellent Flat 5mins to Taksim Square,clean&quite3",37071172,Mustafa,Beyoglu,41.03393,28.9851,Entire home/apt,187,Beyoğlu
34929026,LNDA House,125571679,Marwan,Bakirkoy,40.99147,28.835659999999997,Entire home/apt,508,Bakırköy
34929043,Super lux home in front of metro station,259032796,Ramood,Sisli,41.05219,28.987959999999998,Entire home/apt,907,Şişli
34929267,Basement house,200191206,Ömer,Fatih,41.004290000000005,28.97502,Entire home/apt,532,Fatih
34929490,Harbiye'de Uygun Özel Oda,263211813,Gülşah,Sisli,41.04374,28.98371,Private room,79,Şişli
34929508,SABİHA GOKCEN AİRPORT AREA 1+0,190925405,Heidi Hande,Pendik,40.92799,29.309690000000003,Entire home/apt,206,Pendik
34929597,Cozy Industrial Designed Studio with Free Wifi 4fr,50274213,Yusuf,Fatih,41.005559999999996,28.9701,Entire home/apt,272,Fatih
34929608,nice villa with swimming pool,19736784,Humam,Buyukcekmece,41.04952,28.50657,Private room,1500,Büyükçekmece
34930197,Near Istanbul new airport,238206060,Kutsal,Arnavutkoy,41.184129999999996,28.717059999999996,Private room,79,Arnavutköy
34930531,"Cihangir'de eşyalı, sakin, sade ve aydınlık bir ev",40252612,Levent,Beyoglu,41.03217,28.98739,Entire home/apt,254,Beyoğlu
34931211,Cumhuriyet Mahallesi,131113033,Yasin,Esenyurt,41.017720000000004,28.646440000000002,Entire home/apt,302,Esenyurt
34931467,Room- 5 Minutes walk from Taksim,222241764,Serkan,Beyoglu,41.03396,28.987820000000003,Private room,91,Beyoğlu
34932304,Cumhuriyet Mahallesi1,131113033,Yasin,Esenyurt,41.01677,28.64422,Entire home/apt,302,Esenyurt
34932334,Suite in Spectacular Flat in Retro Apartment,1631841,Volkan,Kadikoy,40.99403,29.02995,Private room,206,Kadıköy
34932364,A cozy house in the centre of Istanbul,241842313,Yunus,Sisli,41.04953,28.98558,Private room,79,Şişli
34932373,Loft Industrial Designed Studio with Free Wifi 2FR,50274213,Yusuf,Fatih,41.0071,28.96978,Entire home/apt,272,Fatih
34932604,Nişantaşı 2+1 Full Furnished Apartment,222745271,Emir,Sisli,41.05579,28.992409999999996,Entire home/apt,363,Şişli
34933551,"Secure, clean,close to Unalan metro and metrobus",263236616,Esma,Kadikoy,40.99635,29.057270000000003,Private room,60,Kadıköy
34933873,In the center of Istanbul city tow plus one,259032796,Ramood,Sisli,41.05085,28.986559999999997,Entire home/apt,907,Şişli
34934950,LOVELY-COSY FLAT HEART OF KADIKOY IN ISTANBUL,263245709,Murat,Kadikoy,40.98715,29.02385,Entire home/apt,369,Kadıköy
34935916,Hezarfen's Guest Room in Cihangir,58231754,Ilayda & Selin,Beyoglu,41.03006,28.98627,Private room,242,Beyoğlu
34937412,"Great location, near metro, lux apartment",263195754,İpek,Sisli,41.051429999999996,28.98698,Shared room,907,Şişli
34937658,Keyfi hanavdel suit 4,245170438,Yasemin,Beyoglu,41.0356,28.98375,Private room,109,Beyoğlu
34938293,Mama Africa's Guest Room,58231754,Ilayda & Selin,Beyoglu,41.030590000000004,28.98685,Private room,60,Beyoğlu
34938627,Comfortable Guest Room in Cihangir,58231754,Ilayda & Selin,Beyoglu,41.02854,28.985459999999996,Private room,351,Beyoğlu
34938768,"Great location, near metro, lux apartment 3",263195754,İpek,Sisli,41.05165,28.98578,Entire home/apt,907,Şişli
34938795,Great location kat 1,262268590,Mahmut,Sisli,41.05829,28.98739,Entire home/apt,907,Şişli
34938926,Cosy Terrace 5 minutes to Taksim with A.C.,12207425,Serdar,Beyoglu,41.033879999999996,28.98545,Entire home/apt,278,Beyoğlu
34939352,Great location 5,262268590,Mahmut,Sisli,41.058209999999995,28.98757,Entire home/apt,847,Şişli
34939659,Spacious Room At Yeldegirmeni/Kadikoy,160849445,İrem,Kadikoy,40.99668,29.028709999999997,Private room,97,Kadıköy
34940191,İstanbul Süit Apartments,208192834,Ilker,Esenyurt,41.02686,28.627359999999996,Private room,145,Esenyurt
34940322,Istanbul - Cozy and Quiet Home,47486068,Hande,Beyoglu,41.03748,28.990990000000004,Entire home/apt,169,Beyoğlu
34940329,Metro walking distance 100 Mt 1+1,262268590,Mahmut,Sisli,41.04903,28.98483,Entire home/apt,302,Şişli
34940670,Metro walking distance 100 Mt bahçe kati,262268590,Mahmut,Sisli,41.0504,28.984440000000003,Entire home/apt,484,Şişli
34941667,Superior With Balcony Room,263162772,Muammer,Beyoglu,41.034440000000004,28.98305,Private room,272,Beyoğlu
34942124,gurkan tatto,263292284,Gürkan,Beyoglu,41.033229999999996,28.976609999999997,Private room,230,Beyoğlu
34942126,Bright Quiet Room Nika Otel❤️Café by Blue Mosque,582060,Fernando,Fatih,41.006370000000004,28.9732,Private room,411,Fatih
34942291,Sea view house 1+1,263292028,Bilal,Besiktas,41.04795,29.00798,Entire home/apt,327,Beşiktaş
34942384,relaxation comfort,259915051,Amin,Sisli,41.0617,28.9938,Entire home/apt,393,Şişli
34942481,Minimalist and Modern Apartment in the Centre,262448250,Ekin,Beyoglu,41.03345,28.98177,Entire home/apt,302,Beyoğlu
34942487,Bayram tatili için fırsat daire,263264146,Sibel,Sisli,41.072959999999995,28.99993,Entire home/apt,151,Şişli
34943151,EVİNİZE HOŞGELDİNİZ,263294384,Zeynep,Basaksehir,41.06345,28.80762,Entire home/apt,399,Başakşehir
34944090,"Taksim, Cihangir, renovated flat, best location#14",20080579,Eddie,Beyoglu,41.03294,28.983790000000003,Entire home/apt,248,Beyoğlu
34944270,Art Lover Room in Levent/ISTANBUL,263307882,Yasemin,Kagithane,41.080420000000004,29.00645,Private room,121,Kağıthane
34944758,"Taksim, Cihangir, renovated and neat flat #16",20080579,Eddie,Beyoglu,41.03439,28.982429999999997,Entire home/apt,169,Beyoğlu
34944860,Triumphal Apartment,263312970,Elif,Beyoglu,41.03389,28.986490000000003,Entire home/apt,333,Beyoğlu
34947362,Luxury New Apartment ( 2 ),146273258,Mohammed,Avcilar,41.06369,28.707420000000003,Entire home/apt,605,Avcılar
34949524,NEAREST APART HOTEL  TO TAKSIM SQUARE,258598580,Seyedmojtaba,Beyoglu,41.038909999999994,28.98408,Entire home/apt,302,Beyoğlu
34949830,You will be neighbor with taksim square 100 meter,258598580,Seyedmojtaba,Beyoglu,41.03872,28.98382,Entire home/apt,302,Beyoğlu
34950389,"Cosy flat, cosy flat-mate :)",263360930,Müge,Kadikoy,40.999309999999994,29.04072,Private room,60,Kadıköy
34950757,فندق بتش شهير,246745253,Ahmed,Bagcilar,41.063590000000005,28.838929999999998,Entire home/apt,605,Bağcılar
34950963,comfortable and luks,263364396,Kadir,Sisli,41.055659999999996,28.979870000000002,Entire home/apt,399,Şişli
34951343,Apartment fully equipped and located in the center,49419134,Nazli,Sisli,41.04694,28.985490000000002,Entire home/apt,248,Şişli
34953416,Göl Manzaralı Ferah Bir oda,263377871,Sedat,Buyukcekmece,41.02495,28.58018,Private room,103,Büyükçekmece
34953522,Sabiha Gökçen Havaalanına Yakın Nezih Ev,135010545,Yağmur,Pendik,40.9119,29.29903,Private room,139,Pendik
34954021,Enjoy in Taksim,183923899,Mehmet,Beyoglu,41.03198,28.97959,Private room,67,Beyoğlu
34954044,Nice place to enjoy summer and nice swimming pool,182812498,Nour,Esenyurt,41.06193,28.66687,Private room,726,Esenyurt
34955318,Central point in Istanbul,49949449,Tuğba,Kagithane,41.084579999999995,28.98752,Shared room,60,Kağıthane
34955442,Beautiful  modern flat in Centre (elevator),3703382,Angelina,Beyoglu,41.03318,28.984240000000003,Entire home/apt,369,Beyoğlu
34956035,"Taksim, Cihangir, best location, 2nd floor #11",20080579,Eddie,Beyoglu,41.03301,28.982029999999998,Entire home/apt,248,Beyoğlu
34957464,Loft Industrial Designed Studio with Free Wifi 1FR,50274213,Yusuf,Fatih,41.0071,28.9683,Entire home/apt,272,Fatih
34957794,Old and peaceful,251259043,Alis,Beyoglu,41.02947,28.98242,Private room,157,Beyoğlu
34959157,Find your  wonderland,5414156,Ayşe,Sisli,41.05523,28.99326,Private room,151,Şişli
34959406,Maslak Greenpine Residence 1+1 Daire,218774446,Seden,Sisli,41.12063,29.005940000000002,Entire home/apt,248,Şişli
34959962,Rent A Caravan in İstanbul for 4 persons,46517214,Galata,Kucukcekmece,41.04072,28.76953,Entire home/apt,472,Küçükçekmece
34960009,Stylish modern flat in the Old City 1,7015240,Sinan And Svetlana,Fatih,41.00508,28.962979999999998,Entire home/apt,532,Fatih
34960673,2 min walk to taksim square and transportation,205037841,Ruchan,Beyoglu,41.03363,28.98702,Private room,139,Beyoğlu
34960770,Cozy Flat,51429495,Eylem,Besiktas,41.0424,29.005390000000002,Entire home/apt,60,Beşiktaş
34960884,Central Location in Kadıköy/Yeldeğirmeni,259950127,Ceren,Kadikoy,40.99577,29.026059999999998,Entire home/apt,248,Kadıköy
34960966,Comfortable room in a center,262042353,Rey,Sisli,41.07165,28.99526,Private room,175,Şişli
34961323,4. Levent metro and Sapphire Max 10 min. Full home,263420478,Tolga,Kagithane,41.0858,29.00218,Entire home/apt,73,Kağıthane
34961433,"Taksim, Cihangir,best location-view, 4th floor #18",20080579,Eddie,Beyoglu,41.034259999999996,28.98297,Entire home/apt,200,Beyoğlu
34962502,KADIKÖY TEMİZ GÜVENLİ ODALAR DUŞ WC ODA İÇİNDE,263422772,Ender,Kadikoy,40.99264,29.02807,Private room,73,Kadıköy
34963086,Near to Galata Tower On The Main Street Very Safe,163786247,Tufan,Beyoglu,41.037240000000004,28.96963,Entire home/apt,574,Beyoğlu
34963134,tranquility room,171065886,Serbülent,Fatih,41.00435,28.97568,Entire home/apt,1814,Fatih
34963200,Kadıköyün sakin mahallesi Koşuyolunda  3+1,133484178,Ilay,Kadikoy,41.00464,29.03367,Entire home/apt,290,Kadıköy
34963468,38 m2 ROOM IN BESIKTAS CENTRAL LOCATION,263432039,Ozan,Besiktas,41.04704,29.00075,Private room,79,Beşiktaş
34964405,Ispinas-02,262342193,Ispinas,Beyoglu,41.03569,28.97617,Entire home/apt,206,Beyoğlu
34965110,Ispinas-03,262342193,Ispinas,Beyoglu,41.03682,28.97873,Entire home/apt,206,Beyoğlu
34965300,Ispinas-04,262342193,Ispinas,Beyoglu,41.03544,28.97666,Entire home/apt,206,Beyoğlu
34965453,Ispinas-05,262342193,Ispinas,Beyoglu,41.037040000000005,28.978009999999998,Entire home/apt,206,Beyoğlu
34965660,Ispinan-06,262342193,Ispinas,Beyoglu,41.035920000000004,28.975990000000003,Entire home/apt,206,Beyoğlu
34965849,Ispinas-07,262342193,Ispinas,Beyoglu,41.03863,28.97737,Entire home/apt,206,Beyoğlu
34965906,Gospoda 1882,191214152,Gospoda Pansiyon Polonezköy,Beykoz,41.11051,29.211059999999996,Private room,73,Beykoz
34966318,Ispinas2-02,262342193,Ispinas,Beyoglu,41.03622,28.9762,Entire home/apt,272,Beyoğlu
34966443,Ispinas2-03,262342193,Ispinas,Beyoglu,41.036840000000005,28.97617,Entire home/apt,272,Beyoğlu
34967062,Ispinas2-04,262342193,Ispinas,Beyoglu,41.03691,28.976490000000002,Entire home/apt,272,Beyoğlu
34967607,Bright Cosy Flat in Fatih Area!,220238940,Mohammad Faysal,Fatih,41.02523,28.9345,Entire home/apt,502,Fatih
34967952,Historical Building in Cihangir,3157271,Beatles,Beyoglu,41.03017,28.98297,Entire home/apt,248,Beyoğlu
34968939,"Yeşillikler içinde sessiz, sakin havuzlu villa",188906783,Aziz,Sile,41.16316,29.582140000000003,Entire home/apt,835,Şile
34969235,Fusion Apart Istanbul,263466744,Sradhya,Fatih,41.00356,28.96473,Entire home/apt,91,Fatih
34969798,Super location near Metro 2.kat,262268590,Mahmut,Sisli,41.05092,28.985090000000003,Entire home/apt,484,Şişli
34970053,New mansion,59380933,Ali,Fatih,41.006370000000004,28.977940000000004,Entire home/apt,7432,Fatih
34971844,"Penthause with terrace , 5 minutes to Taksim .",37071172,Mustafa,Beyoglu,41.0347,28.986909999999998,Entire home/apt,254,Beyoğlu
34973038,Room at Central.,263488036,Nuray,Sisli,41.06114,28.999809999999997,Private room,121,Şişli
34973811,Residence with pool İSTANBUL,263497848,Aslan,Basaksehir,41.07786,28.681440000000002,Entire home/apt,399,Başakşehir
34973881,Peaceful and cozy home with Bosphorus view,55466163,Nil,Besiktas,41.08227,29.045140000000004,Entire home/apt,611,Beşiktaş
34974561,Evinize hos geldiniz efendim!,182912923,Turan,Kucukcekmece,40.99613,28.79327,Entire home/apt,242,Küçükçekmece
34974569,small apartment in Beyoglu Pera region,87328691,Rabia,Beyoglu,41.03185,28.97079,Entire home/apt,127,Beyoğlu
34974991,Wellcome Home :),263507999,Ozkan,Besiktas,41.06078,29.003690000000002,Entire home/apt,351,Beşiktaş
34975582,New★1Br Luxury Design Apartment★SoHo-like★Cihangir,229552976,Mustafa,Beyoglu,41.0307,28.979709999999997,Entire home/apt,484,Beyoğlu
34976352,Taxim Galatasaray'da cok merkezi 1+1 daire,3376945,Şebnem,Beyoglu,41.03245,28.9827,Entire home/apt,212,Beyoğlu
34976533,You will feel like at your home..,113837617,Levent,Avcilar,41.07311,28.697570000000002,Entire home/apt,200,Avcılar
34976822,yeni bina. İstanbul’un en merkezi konumunda.,263522619,Heysem,Sisli,41.05677,28.98855,Private room,248,Şişli
34977932,Saca Apart,263466744,Sradhya,Fatih,41.00631,28.955470000000002,Shared room,151,Fatih
34978304,large cosy shared flat in heart of Beşiktaş,263485662,Mustafa,Besiktas,41.046009999999995,29.005259999999996,Private room,91,Beşiktaş
34979800,Comfortable like a family house :),263549156,Abdullah,Bahcelievler,41.004909999999995,28.83018,Private room,67,Bahçelievler
34983712,Boutique luxury suite with amazing location,242030477,Alpercan,Uskudar,41.00666,29.05511,Entire home/apt,242,Üsküdar
34984403,Ev,260571664,Bekir,Kadikoy,40.994,29.05691,Private room,103,Kadıköy
34986103,Fortis,103706868,Alperen,Bahcelievler,41.00565,28.809409999999996,Entire home/apt,200,Bahçelievler
34987993,Historical&safe private rooms İstiklal/Taksim area,195230554,Berfin,Beyoglu,41.03083,28.97161,Private room,73,Beyoğlu
34988113,Beşiktas Cozy flat,263605894,Can,Besiktas,41.047340000000005,29.002229999999997,Entire home/apt,212,Beşiktaş
34988137,Cosy central dublex apartment in downtown,3376945,Şebnem,Beyoglu,41.03177,28.97693,Entire home/apt,339,Beyoğlu
34988317,Eşsiz Boğaz Manzaralı Süit Kat:4,262265695,Mirbosphorussuiteistanbul,Beyoglu,41.03038,28.987070000000003,Entire home/apt,454,Beyoğlu
34988922,Nisantasi Residence  4+1 Superior Apartment,66327542,Ufuk,Sisli,41.05639,28.991509999999998,Entire home/apt,1687,Şişli
34989087,Eşsiz Boğaz Manzaralı Süit kat:2,262265695,Mirbosphorussuiteistanbul,Beyoglu,41.03048,28.988509999999998,Entire home/apt,393,Beyoğlu
34989096,"Penthouse at Sisli, beautiful room.",263023493,Buse,Sisli,41.05976,28.9892,Private room,133,Şişli
34990076,Cozy and Stylish Place at Moda!,46957,Pinar,Kadikoy,40.98079,29.02202,Private room,133,Kadıköy
34990142,42-Beautiful and comfortable studio  Appartment,263617532,Ali,Bahcelievler,40.99457,28.84443,Entire home/apt,187,Bahçelievler
34990381,Boğaz köprüsü manzaralı daire,263621925,Özlem,Besiktas,41.04808,29.023640000000004,Private room,181,Beşiktaş
34991654,A room on the 1st floor in the center of Istanbul.,201327789,Mustafa,Beyoglu,41.03196,28.98312,Private room,79,Beyoğlu
34991851,شقة من غرفة واحدة في فينيسيا مول,263629628,Sohil,Gaziosmanpasa,41.081920000000004,28.876590000000004,Entire home/apt,399,Gaziosmanpaşa
34991914,Nostaljik room -self-catering apartment,263533016,Furkan,Beyoglu,41.02665,28.971790000000002,Entire home/apt,169,Beyoğlu
34993088,Great Apartment in Taksim with Bosphorus View,23379119,Tuğçe,Beyoglu,41.03519,28.99186,Entire home/apt,242,Beyoğlu
34993822,Islam holiday hotel,191570262,Islam,Fatih,41.00383,28.970709999999997,Private room,272,Fatih
34994281,"Modern Apt. in Beyoglu close to 
Istiklal Street",158692070,Ece & Aysu,Beyoglu,41.02388,28.975459999999998,Entire home/apt,441,Beyoğlu
34994706,Perfect apartment fo a big family,164461542,Ingy,Basaksehir,41.08175,28.68828,Entire home/apt,665,Başakşehir
34994986,Demir Suit's,263651178,Hüseyincan,Beyoglu,41.03518,28.97278,Entire home/apt,242,Beyoğlu
34995564,Kadıköy Kiralık Oda,36151204,Irmak,Kadikoy,40.99005,29.054609999999997,Private room,67,Kadıköy
34996803,Specially Decorated Flat For Rent In Taksim,194559703,Hüseyin,Beyoglu,41.03987,28.97628,Entire home/apt,599,Beyoğlu
34996961,Very Safe Comfortable and Cheap in Cihangir,263659697,Halil,Beyoglu,41.03344,28.984659999999998,Entire home/apt,369,Beyoğlu
34997004,Sunny flat with balcony near Goztepe metro,33191505,Dilek,Atasehir,40.997690000000006,29.08584,Private room,103,Ataşehir
34997213,Superior Suit Triple,263162772,Muammer,Beyoglu,41.03202,28.97812,Private room,272,Beyoğlu
34997315,2+1 taksim greek building,260570281,Anıl,Beyoglu,41.03675,28.9763,Entire home/apt,103,Beyoğlu
34997741,"sweet and cozy flat in moda street , kadikoy",138218734,Gözde,Kadikoy,40.9856,29.0268,Private room,169,Kadıköy
34997754,HISTORICAL BUILDING PRIVATE ROOM,263666525,Gafur,Fatih,41.03195,28.9442,Entire home/apt,121,Fatih
34998025,Harika bir bahçesi ve çok huzur verici bir ortam,263641308,Ömer,Fatih,41.0032,28.973309999999998,Entire home/apt,3380,Fatih
34998676,Okmeydanı Kiralık Oda,191722166,Sevi,Beyoglu,41.05669,28.95275,Private room,73,Beyoğlu
34998986,Female Student Dormitory Free Wİ-Fİ ( LADY HOSTEL),260768918,Gökhan,Uskudar,40.99346,29.07325,Private room,151,Üsküdar
34999294,room in the heart of Besiktas,263676961,Kemal,Besiktas,41.04407,28.9991,Private room,67,Beşiktaş
34999697,A place to live and a space to wander,263682899,Hâdi,Kadikoy,40.98608,29.06376,Private room,91,Kadıköy
35002074,MÜŞTEREK ODA,41668007,Umut,Maltepe,40.94745,29.132509999999996,Private room,121,Maltepe
35002241,Konforlu Oda,263694865,Egemen,Atasehir,40.995709999999995,29.10717,Shared room,103,Ataşehir
35003234,Big and Fresh Up Flat at Beşiktaş Seaside,36468041,Mesut,Besiktas,41.04469,29.00297,Entire home/apt,369,Beşiktaş
35005046,2 Bed Female Dormitory Room FREE Wİ-Fİ -r.n:6,260768918,Gökhan,Atasehir,40.99392,29.0755,Shared room,67,Ataşehir
35005139,Apartment residance Sariyer Istanbul,262618524,Mehrnaz,Sisli,41.11785,29.0093,Entire home/apt,1101,Şişli
35005353,NEW!! DREAM Huge Flat w/Sea Siew! 5BR 2BA GALATA,259409104,Stay & More,Beyoglu,41.02565,28.97567,Entire home/apt,1342,Beyoğlu
35005599,normal ev iyi ev sahibi,27913539,Muhammet Savaş,Avcilar,40.97676,28.735509999999998,Private room,60,Avcılar
35006119,Ultra Luxury Hostel In Kadikoy / 3-Bed Female Dorm,259624988,Ceyhun,Kadikoy,40.984590000000004,29.02522,Shared room,103,Kadıköy
35006283,Wonderful sea view  private room in Cihangir,161474884,Furkan,Beyoglu,41.03011,28.98674,Private room,121,Beyoğlu
35006391,Ultra Luxury Hostel In Kadikoy / 4-Bed Female Dorm,259624988,Ceyhun,Kadikoy,40.982820000000004,29.026120000000002,Shared room,91,Kadıköy
35006475,Ultra Luxury Hostel In Kadikoy / 5-Bed Female Dorm,259624988,Ceyhun,Kadikoy,40.98276,29.026259999999997,Shared room,85,Kadıköy
35006499,Apartment residance nature & City Sariyer Istanbul,263104173,Naz,Sisli,41.11933,29.008540000000004,Entire home/apt,1748,Şişli
35006516,Ultra Luxury Hostel In Kadikoy 1-Bed Private Room,259624988,Ceyhun,Kadikoy,40.98263,29.02474,Private room,151,Kadıköy
35006712,Kadıköy bölgesi 21.Kat deniz manzaralı Residance,263734067,Sercan,Kadikoy,40.99373,29.06033,Entire home/apt,73,Kadıköy
35006755,"ESKİ EV, İYİ EV SAHİBİ",27913539,Muhammet Savaş,Avcilar,40.977940000000004,28.735,Private room,60,Avcılar
35006837,"MODA CENTER OF KADIKOY, BOGA AND FAMOUS BAR STREET",263266716,Sanem,Kadikoy,40.98388,29.026870000000002,Entire home/apt,181,Kadıköy
35006907,Kiralik daireler,251271886,Ali,Beyoglu,41.03417,28.982259999999997,Private room,224,Beyoğlu
35006923,3kisilik oda,251271886,Ali,Beyoglu,41.033,28.983970000000003,Entire home/apt,133,Beyoğlu
35007205,Huge 4BR 2BA! AC in All Rooms w/Galata Tower view!,259409104,Stay & More,Beyoglu,41.02585,28.97597,Entire home/apt,1010,Beyoğlu
35007646,Apartment residance in nature and City istanbul,263104173,Naz,Sisli,41.11699,29.009040000000002,Entire home/apt,901,Şişli
35008245,New★1Bedroom Lux Design Loft★ SoHo-like★Cihangir,229552976,Mustafa,Beyoglu,41.03031,28.98085,Entire home/apt,454,Beyoğlu
35008783,"Aydınlık, ferah, huzurlu bir misafirhane ;)",263748921,Nebi,Sisli,41.0503,28.97965,Private room,73,Şişli
35008966,Central Studio Flat of istiklal Street,8602558,Yaşar,Beyoglu,41.03483,28.979329999999997,Entire home/apt,169,Beyoğlu
35009189,The Best location of İstanbul,8602558,Yaşar,Beyoglu,41.03672,28.97986,Entire home/apt,272,Beyoğlu
35009257,daily rental villa in Istanbul beykoz,109218352,Vba Suiten Kâğıthane,Beykoz,41.112840000000006,29.132959999999997,Entire home/apt,4535,Beykoz
35010520,You can get my shared flat in 550 lira per month,263765717,Sardar,Bahcelievler,40.995709999999995,28.830579999999998,Private room,67,Bahçelievler
35017466,Spacious Flat in the Center (cihangir),45128935,Ezgi,Beyoglu,41.03396,28.985020000000002,Entire home/apt,399,Beyoğlu
35018074,Taksime İstiklal Cadd. paralel Ulaşımın Göbeğinde,263725291,Emre,Beyoglu,41.03516,28.97795,Entire home/apt,187,Beyoğlu
35018772,Cozy Room in the Modern New Flat (Moda),129937411,Rana Gülnihal,Kadikoy,40.98406,29.02178,Private room,133,Kadıköy
35020225,Teraslı Dubleks,202435798,Oğuz Kağan,Fatih,41.01415,28.9444,Private room,60,Fatih
35020280,Dublex  flat in Taksim& Harbiye,263828111,Emel,Sisli,41.0457,28.98423,Entire home/apt,181,Şişli
35020483,Nice renovated cosy and Friendly Apart 2,258626847,Reza,Beyoglu,41.03668,28.975620000000003,Entire home/apt,284,Beyoğlu
35020861,Clean / Quiet Private Room in Beşiktaş,10544055,Burcu,Besiktas,41.05255,29.007409999999997,Private room,97,Beşiktaş
35021110,İstanbul un Her yerine yakın Geniş ve temiz,263832629,Eylem,Atasehir,40.976000000000006,29.1131,Entire home/apt,605,Ataşehir
35021561,Close to City Center,70561108,Ceyda,Kagithane,41.09186,28.973770000000002,Private room,236,Kağıthane
35021608,32- Comfortable and nice studio apartment,263617532,Ali,Bahcelievler,40.99405,28.8434,Entire home/apt,187,Bahçelievler
35022591,AA,185297556,İbrahim,Atasehir,40.97532,29.148190000000003,Entire home/apt,97,Ataşehir
35022734,İstanbul un Her yerine yakın Geniş ve temiz,263832629,Eylem,Atasehir,40.97245,29.111040000000003,Entire home/apt,3701,Ataşehir
35023141,nice and beautiful studio apartment,263617532,Ali,Bahcelievler,40.994820000000004,28.844440000000002,Entire home/apt,194,Bahçelievler
35023767,"Kullanışlı, samimi. Kendinizi evinizde hissedin!",263844829,Beste,Beyoglu,41.032,28.982029999999998,Entire home/apt,194,Beyoğlu
35023947,Там где тепло,256809789,Aigerim,Esenyurt,41.039970000000004,28.67806,Private room,91,Esenyurt
35024470,Etiler 5min to metro full furnitured secure house,263850010,Merve,Besiktas,41.09064,29.030170000000002,Entire home/apt,351,Beşiktaş
35024729,Dublex apartment for living and nice location,260790106,Hamed,Sisli,41.04515,28.98535,Entire home/apt,671,Şişli
35024879,nice room for 3 people,130585353,Mehmet Ali Görcegez,Fatih,41.003029999999995,28.97161,Private room,302,Fatih
35025052,Euro side suites,263851447,Reza,Beyoglu,41.03479,28.97725,Entire home/apt,212,Beyoğlu
35025121,Comfort Zone Apart,228227943,Mustafa,Kadikoy,40.9814,29.06206,Entire home/apt,302,Kadıköy
35026900,GOLDEN ARROW SUİTES KAPANCA,236709555,Gökhan,Beyoglu,41.03778,28.982290000000003,Entire home/apt,248,Beyoğlu
35028057,economy suite apartment,263851447,Reza,Beyoglu,41.03719,28.9787,Entire home/apt,224,Beyoğlu
35028142,Nice Room in Golden Horn Balat,92007417,Aybüke,Fatih,41.03402,28.9452,Private room,60,Fatih
35028625,1+1,136206608,Sena,Fatih,41.012409999999996,28.937040000000003,Private room,60,Fatih
35028958,Bomonti'de Metro Yürüme Mesafesinde 3 Yatak Odalı,221843193,Engin,Sisli,41.05662,28.98508,Entire home/apt,302,Şişli
35029511,Büyükada’da Bahçeli Köşk,263844284,Cihan,Adalar,40.87162,29.13196,Entire home/apt,901,Adalar
35029902,Sea View Studio Flat in Taksim,390154,Taner,Beyoglu,41.03589,28.97423,Entire home/apt,339,Beyoğlu
35030515,Alfhotel,229278500,Harun,Fatih,41.00524,28.96728,Private room,151,Fatih
35032019,İstanbul - relaxing on the beach and shopping !,12391835,Ersan,Buyukcekmece,41.01847,28.60271,Entire home/apt,363,Büyükçekmece
35032571,Merkezde Metro 5 dakika yürüme mesafe Cevahir avm,241954962,Ali,Sisli,41.0643,28.98065,Entire home/apt,677,Şişli
35033001,double room,130585353,Mehmet Ali Görcegez,Fatih,41.00403,28.97011,Private room,206,Fatih
35036115,Ağva Green River,263924891,Kenan,Sile,41.10838,29.83032,Private room,302,Şile
35036467,Ferah Daire (Comfortable Apart),263928410,Sadık,Eyup,41.0768,28.938440000000003,Entire home/apt,139,Eyüpsultan
35036813,Room near taksim sq,259041276,Nelly,Sisli,41.04537,28.98467,Private room,157,Şişli
