,point_of_origin,nearest_point,distance_in_meter
330,POINT (28.97848 41.04691),POINT (28.9821093 41.0412067),686.1156378479915
331,POINT (28.99882 41.07421),POINT (28.9996767 41.07080525),345.0784317283559
332,POINT (28.97924 41.04421),POINT (28.9821093 41.0412067),432.2103912260211
333,POINT (28.9854 41.04433),POINT (28.9821093 41.0412067),475.04905470156757
334,POINT (28.99959 41.07211),POINT (28.9996767 41.07080525),127.49651422080987
335,POINT (28.98353 41.0421),POINT (28.9821093 41.0412067),179.92706008940758
336,POINT (28.98378 41.04437),POINT (28.9821093 41.0412067),359.6178164701454
337,POINT (29.00519 41.0694),POINT (29.00658198800005 41.06918643200004),155.67913820173155
338,POINT (28.99541 41.06009),POINT (28.99561331400002 41.05553430600003),444.4926067264316
339,POINT (28.98155 41.05692),POINT (28.97870225 41.05463435),386.31927785787747
340,POINT (28.98537 41.06472),POINT (28.98725545 41.06247485),302.55778345680864
341,POINT (29.00633 41.07439),POINT (29.00658198800005 41.06918643200004),507.76717155376815
342,POINT (28.9807 41.04714),POINT (28.9821093 41.0412067),598.9636264534904
343,POINT (28.99629 41.04961),POINT (28.993006 41.05005999999999),366.61617143677495
344,POINT (28.98934 41.0524),POINT (28.9910654 41.0517089),202.74774115808168
345,POINT (28.98052 41.04998),POINT (28.97870225 41.05463435),496.3335246591014
346,POINT (28.98068 41.0505),POINT (28.97870225 41.05463435),458.6932574842702
347,POINT (28.99387 41.07194000000001),POINT (28.9936129 41.0679197),392.7922435160085
348,POINT (28.98329 41.04212),POINT (28.9821093 41.0412067),158.2632918850177
349,POINT (28.99958 41.10584),POINT (29.01134024300007 41.08607120700003),2325.735704646859
350,POINT (28.98258 41.0507),POINT (28.9868253 41.0523695),497.8646264900063
351,POINT (28.98279 41.05084),POINT (28.9868253 41.0523695),471.4381243519419
352,POINT (28.9805 41.04839000000001),POINT (28.97870225 41.05463435),640.3515460697071
353,POINT (28.9888 41.05423),POINT (28.9868253 41.0523695),284.20899107713143
354,POINT (28.99338 41.05821),POINT (28.99561331400002 41.05553430600003),359.51624012726194
355,POINT (28.98167 41.04175),POINT (28.9821093 41.0412067),71.93181413882888
356,POINT (28.98666 41.06047),POINT (28.9863997 41.05934910000001),112.97917046210652
357,POINT (28.98459 41.0448),POINT (28.9821093 41.0412067),445.22538494782856
358,POINT (28.97816 41.06122),POINT (28.9736036 41.0620394),511.2856173878745
359,POINT (29.00507 41.07075),POINT (29.00658198800005 41.06918643200004),226.4785406721952
360,POINT (28.99379 41.07114),POINT (28.9936129 41.0679197),314.4148562908706
361,POINT (28.98443 41.04643),POINT (28.9821093 41.0412067),570.3299356277156
362,POINT (28.98603 41.04384),POINT (28.9821093 41.0412067),504.6707759165099
363,POINT (28.98555 41.04433),POINT (28.9821093 41.0412067),487.92956851129355
364,POINT (28.99617000000001 41.05758),POINT (28.99561331400002 41.05553430600003),208.6687343667392
365,POINT (28.98089 41.0446),POINT (28.9821093 41.0412067),357.2459116916982
366,POINT (28.99809 41.07002),POINT (28.9996767 41.07080525),191.78718809298823
367,POINT (28.98179 41.04131),POINT (28.9821093 41.0412067),36.793799731046214
368,POINT (28.99694 41.05602),POINT (28.9971406 41.05509910000001),92.44746656565299
369,POINT (28.98441 41.04288),POINT (28.9821093 41.0412067),302.6824711140403
370,POINT (28.9848 41.0446),POINT (28.9821093 41.0412067),445.30376284329014
371,POINT (28.98605 41.06223),POINT (28.98725545 41.06247485),135.7206637798938
372,POINT (28.98535 41.06302),POINT (28.98725545 41.06247485),217.77106152496688
373,POINT (28.98716 41.06163),POINT (28.98725545 41.06247485),83.0083083770199
374,POINT (29.00161 41.06957),POINT (29.00218711700007 41.06914646600006),76.1222188818093
375,POINT (28.99144 41.05815),POINT (28.9892825 41.0616722),418.3177511495782
376,POINT (28.9713 41.05434),POINT (28.97870225 41.05463435),820.9324010209673
377,POINT (28.99715 41.05021),POINT (29.0004588 41.0487174),394.51973570521085
378,POINT (28.98492 41.04165),POINT (28.9821093 41.0412067),314.50659112075346
379,POINT (28.98559 41.0642),POINT (28.98725545 41.06247485),249.67529243706323
380,POINT (29.0024 41.07003),POINT (29.00218711700007 41.06914646600006),89.26359242518869
381,POINT (28.98365 41.04322),POINT (28.9821093 41.0412067),260.1100606555558
382,POINT (28.97485 41.05387),POINT (28.97870225 41.05463435),433.41549229904297
383,POINT (28.99209 41.05513),POINT (28.9946951 41.0530658),351.89401912429616
384,POINT (28.98461 41.04187),POINT (28.9821093 41.0412067),284.60445690307057
385,POINT (28.98136 41.0424),POINT (28.9821093 41.0412067),142.9038106600247
386,POINT (28.98691 41.04989000000001),POINT (28.98894300000007 41.05008799900003),226.1533196031232
387,POINT (28.99124 41.05408),POINT (28.9910654 41.0517089),231.86604733913285
388,POINT (29.00979 41.07972),POINT (29.01365240600007 41.08225028000004),494.0000810777267
389,POINT (28.97956 41.04484),POINT (28.9821093 41.0412067),453.0075801681364
390,POINT (28.99212 41.05568),POINT (28.99561331400002 41.05553430600003),387.4439742074462
391,POINT (28.98602 41.04208),POINT (28.9821093 41.0412067),441.72067219225175
392,POINT (28.98314 41.05268),POINT (28.9868253 41.0523695),409.58140618306896
393,POINT (28.98409 41.04284000000001),POINT (28.9821093 41.0412067),271.164576821934
394,POINT (28.97355 41.05678),POINT (28.9736036 41.0620394),512.6348951644351
395,POINT (28.97234000000001 41.0564),POINT (28.9736036 41.0620394),567.2022631994658
396,POINT (28.98435 41.05378),POINT (28.9868253 41.0523695),306.85973641659467
397,POINT (28.98709 41.06),POINT (28.9863997 41.05934910000001),99.38434144961458
398,POINT (28.99138 41.05864),POINT (28.9892825 41.0616722),375.9725204795168
399,POINT (28.98054 41.06135),POINT (28.9863997 41.05934910000001),678.104331284442
400,POINT (28.99668 41.06868),POINT (28.997029 41.067248),144.79907844983552
401,POINT (28.99012 41.05761),POINT (28.9863997 41.05934910000001),445.8109470619435
402,POINT (28.98067 41.04896),POINT (28.97870225 41.05463435),594.4633721369828
403,POINT (28.98462 41.05261),POINT (28.9868253 41.0523695),245.54668827637857
404,POINT (28.9935 41.07016),POINT (28.9936129 41.0679197),218.6642626967298
405,POINT (28.99074 41.05432),POINT (28.9910654 41.0517089),256.9883491490365
406,POINT (28.98437 41.04646),POINT (28.9821093 41.0412067),569.9864782096228
407,POINT (28.98145 41.04961),POINT (28.97870225 41.05463435),576.6432618824367
408,POINT (29.0008 41.06295),POINT (29.0009039 41.06547929999999),246.71911222522326
409,POINT (28.98604000000001 41.06413),POINT (28.98725545 41.06247485),210.15418959536777
410,POINT (28.99782 41.06489000000001),POINT (28.998253 41.065578),82.44682474261131
411,POINT (28.98425 41.05181),POINT (28.9868253 41.0523695),290.5958074924545
412,POINT (28.9861 41.04192000000001),POINT (28.9821093 41.0412067),447.74032816869294
413,POINT (28.98379000000001 41.0414),POINT (28.9821093 41.0412067),187.2312893818434
414,POINT (29.02085 41.10841),POINT (29.017713 41.0877267),2044.761832380117
415,POINT (28.99399 41.07199),POINT (28.9936129 41.0679197),398.825370621744
416,POINT (28.98119 41.04218),POINT (28.9821093 41.0412067),139.20873520184716
417,POINT (28.97968 41.04906),POINT (28.97870225 41.05463435),553.9704881755752
418,POINT (28.99299 41.06677),POINT (28.9936129 41.0679197),131.597075126702
419,POINT (28.99048 41.05746),POINT (28.9892825 41.0616722),431.39710991570047
420,POINT (28.98747 41.05048),POINT (28.98894300000007 41.05008799900003),167.6704031479965
421,POINT (28.98512 41.05078),POINT (28.9868253 41.0523695),244.37264013745732
422,POINT (29.00783 41.07753),POINT (29.01365240600007 41.08225028000004),792.4350281337565
423,POINT (28.98888 41.05099000000001),POINT (28.98894300000007 41.05008799900003),88.1762821182023
424,POINT (28.98401 41.05586),POINT (28.9863997 41.05934910000001),431.0081757262661
425,POINT (28.97883 41.05281),POINT (28.97870225 41.05463435),178.3618919240053
426,POINT (28.97799 41.06196),POINT (28.9736036 41.0620394),486.2298301946141
427,POINT (28.98553 41.04921),POINT (28.9868253 41.0523695),339.72472840065336
428,POINT (28.98284 41.04833),POINT (28.9868253 41.0523695),591.675485442129
429,POINT (28.9781 41.04454000000001),POINT (28.9821093 41.0412067),550.4524415655262
430,POINT (28.98619 41.04759),POINT (28.98894300000007 41.05008799900003),390.33748509212427
431,POINT (28.98004 41.05717),POINT (28.97870225 41.05463435),288.1879898376655
432,POINT (28.9761 41.06168),POINT (28.9736036 41.0620394),278.89777321910736
433,POINT (28.99093 41.0609),POINT (28.9892825 41.0616722),197.4989857199634
434,POINT (28.99484 41.05458),POINT (28.99561331400002 41.05553430600003),126.46592110457289
435,POINT (29.00687000000001 41.07559000000001),POINT (29.00658198800005 41.06918643200004),624.7323738597916
436,POINT (28.99546 41.05996),POINT (28.99561331400002 41.05553430600003),431.58796652273577
437,POINT (28.98724 41.04911),POINT (28.98894300000007 41.05008799900003),211.44959836212644
438,POINT (28.97921 41.05532),POINT (28.97870225 41.05463435),87.36311322706564
439,POINT (28.98948 41.0493),POINT (28.98894300000007 41.05008799900003),97.15523687605437
440,POINT (28.99786 41.0686),POINT (28.99710400000004 41.06722500000006),158.02586825965167
441,POINT (28.99149 41.05559),POINT (28.9910654 41.0517089),381.11860231146267
442,POINT (28.98739 41.04811),POINT (28.98894300000007 41.05008799900003),258.42369051529283
443,POINT (28.98559 41.04688),POINT (28.98894300000007 41.05008799900003),485.63639756387744
444,POINT (28.98426 41.04731),POINT (28.98894300000007 41.05008799900003),585.4014413869575
445,POINT (28.98941 41.0599),POINT (28.9892825 41.0616722),173.27614732574344
446,POINT (28.99677 41.06481),POINT (28.9967448 41.0652149),39.55298531403395
447,POINT (28.99457 41.05864),POINT (28.99561331400002 41.05553430600003),323.9699582374133
448,POINT (28.98429 41.04257),POINT (28.9821093 41.0412067),275.8081659045838
449,POINT (28.98111 41.04977),POINT (28.97870225 41.05463435),544.0196979829744
450,POINT (28.98067 41.04756),POINT (28.9821093 41.0412067),639.3897167086633
451,POINT (28.98785 41.05951),POINT (28.9863997 41.05934910000001),161.5077374866539
452,POINT (28.99361 41.06693),POINT (28.9936129 41.0679197),96.44175221139729
453,POINT (28.99279000000001 41.07439),POINT (28.9936129 41.0679197),637.0629316990445
454,POINT (28.99264 41.04943),POINT (28.993006 41.05005999999999),73.582690574633
455,POINT (28.99859 41.10739),POINT (29.01134024300007 41.08607120700003),2512.323287326287
456,POINT (28.98378 41.04475),POINT (28.9821093 41.0412067),391.828176584836
457,POINT (28.98426 41.05183),POINT (28.9868253 41.0523695),289.1464711334184
458,POINT (28.98309 41.04675),POINT (28.9821093 41.0412067),551.0502376974821
459,POINT (28.98101 41.04393),POINT (28.9821093 41.0412067),292.033900186116
460,POINT (28.99348 41.06472),POINT (28.9954953 41.0670708),319.94787913945487
461,POINT (28.96939 41.06297),POINT (28.9736036 41.0620394),475.7418755544034
462,POINT (28.99989 41.07336),POINT (28.9996767 41.07080525),250.0526621987362
463,POINT (28.97421 41.04761),POINT (28.97870225 41.05463435),846.511570380952
464,POINT (28.98401 41.05236),POINT (28.9868253 41.0523695),312.0366242919306
465,POINT (28.99503 41.05261),POINT (28.9946951 41.0530658),57.88341191425182
466,POINT (28.98899 41.05647),POINT (28.9863997 41.05934910000001),401.4276777211958
467,POINT (28.99818 41.07282),POINT (28.9996767 41.07080525),257.019791038161
468,POINT (28.98004 41.04628),POINT (28.9821093 41.0412067),545.0322383708534
469,POINT (28.98524 41.05103),POINT (28.9868253 41.0523695),218.89049523671932
470,POINT (28.98551 41.05054000000001),POINT (28.9868253 41.0523695),230.30213209327414
471,POINT (28.98525 41.04798),POINT (28.98894300000007 41.05008799900003),457.97318122541776
472,POINT (28.97159000000001 41.06436),POINT (28.9736036 41.0620394),317.74856658457026
473,POINT (28.99536 41.05801),POINT (28.99561331400002 41.05553430600003),242.86770540297377
474,POINT (28.98689 41.04843),POINT (28.98894300000007 41.05008799900003),279.0744629556
475,POINT (28.98655 41.05977),POINT (28.9863997 41.05934910000001),44.27113434865436
476,POINT (28.9877 41.04824),POINT (28.98894300000007 41.05008799900003),226.7412756823007
477,POINT (28.98261 41.0433),POINT (28.9821093 41.0412067),211.417014146487
478,POINT (28.99692000000001 41.05139000000001),POINT (28.9946951 41.0530658),295.763255517292
479,POINT (28.98522 41.04545),POINT (28.9821093 41.0412067),538.400848626485
480,POINT (28.99376 41.06019000000001),POINT (28.9892825 41.0616722),516.8579398718533
481,POINT (28.9922 41.06151),POINT (28.9892825 41.0616722),323.74896629244404
482,POINT (28.99781 41.07061),POINT (28.9996767 41.07080525),207.76996981441587
483,POINT (28.99796 41.07042),POINT (28.9996767 41.07080525),193.93939207199884
484,POINT (28.98657 41.05239),POINT (28.9868253 41.0523695),28.366748896109844
485,POINT (28.97795 41.04559),POINT (28.9821093 41.0412067),628.4957467749869
486,POINT (29.00226 41.07155),POINT (29.00218711700007 41.06914646600006),234.33199367479017
487,POINT (28.98178 41.04911),POINT (28.9868253 41.0523695),643.1208338563825
488,POINT (28.98186 41.0473),POINT (28.9821093 41.0412067),594.4699250651256
489,POINT (28.98517 41.04281),POINT (28.9821093 41.0412067),373.48815588652695
490,POINT (28.98209 41.05477),POINT (28.97870225 41.05463435),375.7154217637505
491,POINT (29.0057 41.08908),POINT (29.01134024300007 41.08607120700003),690.4624709996262
492,POINT (29.00047 41.06202),POINT (29.0009039 41.06547929999999),340.48167131092475
493,POINT (29.012 41.07344000000001),POINT (29.0167598 41.0740579),530.9807349806779
494,POINT (29.00695 41.08671),POINT (29.01134024300007 41.08607120700003),490.5606982875712
495,POINT (28.98329 41.04833),POINT (28.9868253 41.0523695),555.4323691413779
496,POINT (28.98402 41.05162),POINT (28.9868253 41.0523695),319.39079401008604
497,POINT (28.97399 41.05494),POINT (28.97870225 41.05463435),523.1328253357977
498,POINT (28.99531 41.07186),POINT (28.9936129 41.0679197),427.5579808095261
499,POINT (28.9846 41.04589),POINT (28.9821093 41.0412067),533.4012770750862
500,POINT (28.98111 41.05768),POINT (28.97870225 41.05463435),399.14886060787734
501,POINT (29.00153 41.07083),POINT (29.00218711700007 41.06914646600006),179.48045606936083
502,POINT (29.00347 41.07096),POINT (29.00218711700007 41.06914646600006),226.80853026102835
503,POINT (28.99712 41.07372),POINT (28.9996767 41.07080525),401.20427668020005
504,POINT (28.9847 41.04455),POINT (28.9821093 41.0412067),434.2909229962555
505,POINT (28.98627 41.04983),POINT (28.9868253 41.0523695),255.0165872809803
506,POINT (28.97965 41.05503),POINT (28.97870225 41.05463435),111.89784738272135
507,POINT (28.98758 41.04802),POINT (28.98894300000007 41.05008799900003),251.86239866524062
508,POINT (28.98042 41.05532),POINT (28.97870225 41.05463435),201.77367970253025
509,POINT (28.98124 41.04598),POINT (28.9821093 41.0412067),475.0602778192874
510,POINT (28.9939 41.06729),POINT (28.9936129 41.0679197),69.12119183724289
511,POINT (28.98139 41.04751),POINT (28.9821093 41.0412067),619.4462625570868
512,POINT (28.98278 41.05091),POINT (28.9868253 41.0523695),470.38227768721026
513,POINT (28.98712 41.04822),POINT (28.98894300000007 41.05008799900003),271.96118926694726
514,POINT (28.99703 41.0623),POINT (28.9967448 41.0652149),285.78674296988714
515,POINT (28.99743 41.06704000000001),POINT (28.99710400000004 41.06722500000006),40.379629269086266
516,POINT (28.97191 41.05657),POINT (28.9736036 41.0620394),565.1558275690031
517,POINT (28.98302 41.05794),POINT (28.9863997 41.05934910000001),398.96793245182994
518,POINT (28.99464 41.0721),POINT (28.9936129 41.0679197),422.9549391663687
519,POINT (28.98243 41.0437),POINT (28.9821093 41.0412067),245.5719427608024
520,POINT (28.98019 41.05334000000001),POINT (28.97870225 41.05463435),207.61274920055058
521,POINT (28.98041 41.04917),POINT (28.97870225 41.05463435),565.1821190123146
522,POINT (28.9953 41.07316),POINT (28.9996767 41.07080525),536.6228611753954
523,POINT (28.98459 41.04313),POINT (28.9821093 41.0412067),332.7595089302457
524,POINT (28.98395 41.06308),POINT (28.98725545 41.06247485),371.07741788350177
525,POINT (28.98623 41.04273),POINT (28.9821093 41.0412067),480.2403750304609
526,POINT (28.9813 41.05036),POINT (28.97870225 41.05463435),506.38772292991365
527,POINT (28.98464 41.0442),POINT (28.9821093 41.0412067),404.68562187132983
528,POINT (28.98461 41.043),POINT (28.9821093 41.0412067),327.6645069808298
529,POINT (28.98483 41.04413),POINT (28.9821093 41.0412067),414.8420370911867
530,POINT (28.98455 41.04315),POINT (28.9821093 41.0412067),330.2197406538404
531,POINT (28.98612 41.04262),POINT (28.9821093 41.0412067),465.37624909664004
532,POINT (28.985 41.0432),POINT (28.9821093 41.0412067),374.68175515718946
533,POINT (28.98439 41.04302),POINT (28.9821093 41.0412067),308.4266334939555
534,POINT (28.98506 41.04338),POINT (28.9821093 41.0412067),389.6342017586804
535,POINT (28.98423 41.05742),POINT (28.9863997 41.05934910000001),305.24257718353
536,POINT (28.98304000000001 41.05063),POINT (28.9868253 41.0523695),452.49912306306936
537,POINT (28.98487 41.0645),POINT (28.98725545 41.06247485),329.9278791006133
538,POINT (29.01947 41.11273),POINT (29.017713 41.0877267),2443.6301439575486
539,POINT (28.98634 41.04998),POINT (28.9868253 41.0523695),238.9919163571831
540,POINT (28.98202 41.04843),POINT (28.9868253 41.0523695),656.5467280876142
541,POINT (28.99513 41.058),POINT (28.99561331400002 41.05553430600003),246.16449797008943
542,POINT (28.99603 41.06245),POINT (28.9967448 41.0652149),280.8252603003437
543,POINT (28.98595 41.04768),POINT (28.98894300000007 41.05008799900003),406.33876125338463
544,POINT (28.9858 41.04836),POINT (28.98894300000007 41.05008799900003),386.9222369094677
545,POINT (28.986 41.0475),POINT (28.98894300000007 41.05008799900003),412.3169214095488
546,POINT (29.00528 41.07132),POINT (29.00658198800005 41.06918643200004),253.05902789185004
547,POINT (28.99683 41.07385),POINT (28.9996767 41.07080525),433.09430012199476
548,POINT (28.98817 41.05967),POINT (28.9863997 41.05934910000001),198.68859269881654
