,point_of_origin,nearest_point,distance_in_meter
1036,POINT (29.02486 41.05064),POINT (29.016612 41.066644),1807.34997057057
1037,POINT (29.01649 41.075),POINT (29.0167598 41.0740579),96.53108786436582
1038,POINT (29.01987 41.05054000000001),POINT (29.016612 41.066644),1609.9013560686983
1039,POINT (29.03586 41.06186),POINT (29.03654855 41.07449),1232.5891801341047
1040,POINT (29.00161 41.06116),POINT (29.0009039 41.06547929999999),428.07743533246514
1041,POINT (29.02168 41.07768),POINT (29.0224208 41.0793328),180.73947876538563
1042,POINT (29.01198 41.04544),POINT (29.0004588 41.0487174),1316.2835098044006
1043,POINT (29.02393 41.05077),POINT (29.016612 41.066644),1746.2439488327568
1044,POINT (29.04074 41.08676),POINT (29.03654855 41.07449),1282.2471018820056
1045,POINT (29.00345 41.06043),POINT (29.0009039 41.06547929999999),567.1758599690282
1046,POINT (28.9982 41.04854),POINT (29.0004588 41.0487174),250.95183728371566
1047,POINT (29.00672 41.0515),POINT (29.0001178 41.0527306),741.5188019152629
1048,POINT (29.0026 41.0561),POINT (28.9995352 41.0557256),341.64280376321693
1049,POINT (29.04221 41.06948),POINT (29.03654855 41.07449),794.9074952256971
1050,POINT (29.00563 41.04654),POINT (29.0004588 41.0487174),611.1598819636307
1051,POINT (29.00245 41.04709),POINT (29.0004588 41.0487174),271.7558147368649
1052,POINT (29.00769 41.05603),POINT (28.9995352 41.0557256),904.3304802229363
1053,POINT (29.03254 41.09056),POINT (29.02571553100006 41.07891799500004),1363.1744567990409
1054,POINT (28.99877 41.04412),POINT (29.0004588 41.0487174),485.50060716629616
1055,POINT (29.00397 41.04551),POINT (29.0004588 41.0487174),499.1179736105043
1056,POINT (29.03101 41.07322),POINT (29.03654855 41.07449),626.21316038432
1057,POINT (29.02576 41.06768),POINT (29.01847813000007 41.07242234200004),929.9656706324446
1058,POINT (29.01125 41.0441),POINT (29.0004588 41.0487174),1277.8655728507272
1059,POINT (28.99702000000001 41.04631),POINT (29.0004588 41.0487174),447.54406242714106
1060,POINT (29.00701 41.04315),POINT (29.0004588 41.0487174),906.3648433534189
1061,POINT (29.00431 41.04721),POINT (29.0004588 41.0487174),451.41357702262127
1062,POINT (29.04309000000001 41.08088),POINT (29.03654855 41.07449),955.5346198296462
1063,POINT (29.02237 41.04846),POINT (29.016612 41.066644),1882.9477025082188
1064,POINT (29.00363 41.04407),POINT (29.0004588 41.0487174),573.2309671590965
1065,POINT (28.99697 41.04451),POINT (29.0004588 41.0487174),563.5595227105043
1066,POINT (29.00466 41.06591),POINT (29.0009636 41.065532),411.34568577738213
1067,POINT (29.02221 41.04907),POINT (29.016612 41.066644),1821.0325126407688
1068,POINT (29.00783 41.04452),POINT (29.0004588 41.0487174),913.639560724799
1069,POINT (29.02538 41.04909),POINT (29.016612 41.066644),1966.9386879721264
1070,POINT (29.02494 41.04946),POINT (29.016612 41.066644),1911.666704772655
1071,POINT (29.02934 41.08398),POINT (29.02571553100006 41.07891799500004),636.0298359641702
1072,POINT (29.00334 41.0613),POINT (29.0009039 41.06547929999999),488.60047070945825
1073,POINT (29.02154 41.05535),POINT (29.016612 41.066644),1228.387213236959
1074,POINT (29.04351 41.08189),POINT (29.03654855 41.07449),1055.8638404806925
1075,POINT (29.00483 41.04617),POINT (29.0004588 41.0487174),544.365841398762
1076,POINT (28.9995 41.04888),POINT (29.0004588 41.0487174),107.44388937788062
1077,POINT (29.00399 41.05686),POINT (28.9995352 41.0557256),505.9721779732467
1078,POINT (28.99819 41.04822),POINT (29.0004588 41.0487174),256.09220438559663
1079,POINT (29.02751 41.06384),POINT (29.016612 41.066644),1238.394180883798
1080,POINT (29.0229 41.05203),POINT (29.016612 41.066644),1585.1331766532705
1081,POINT (29.00484 41.04611),POINT (29.0004588 41.0487174),548.0380414584439
1082,POINT (28.99975 41.04392),POINT (29.0004588 41.0487174),474.00843257125285
1083,POINT (29.00824 41.05633),POINT (28.9995352 41.0557256),966.5993169237686
1084,POINT (29.00084 41.04676),POINT (29.0004588 41.0487174),195.34947110337612
1085,POINT (29.02546 41.05471),POINT (29.016612 41.066644),1520.976295842589
1086,POINT (29.00304 41.06173),POINT (29.0009039 41.06547929999999),435.33071159066213
1087,POINT (28.9988 41.04841),POINT (29.0004588 41.0487174),186.27827612108567
1088,POINT (29.03648 41.07508),POINT (29.03654855 41.07449),57.96881172266937
1089,POINT (29.00522 41.04607),POINT (29.0004588 41.0487174),587.3831749857463
1090,POINT (29.00526 41.04261),POINT (29.0004588 41.0487174),798.3112122100418
1091,POINT (29.00148 41.0467),POINT (29.0004588 41.0487174),226.8287462056788
1092,POINT (28.99952 41.04403),POINT (29.0004588 41.0487174),468.43780375068866
1093,POINT (29.04246 41.06949),POINT (29.03654855 41.07449),816.3762245098882
1094,POINT (29.00153 41.04463),POINT (29.0004588 41.0487174),415.5882026133995
1095,POINT (29.02529 41.07672),POINT (29.0253075 41.0777839),103.6581507093177
1096,POINT (29.00205 41.04638),POINT (29.0004588 41.0487174),288.052108965339
1097,POINT (28.99833 41.04364),POINT (29.0004588 41.0487174),548.1221870599072
1098,POINT (29.0006 41.04848),POINT (29.0004588 41.0487174),27.92859956934388
1099,POINT (29.00292 41.04456),POINT (29.0004588 41.0487174),488.37329749456916
1100,POINT (29.02543 41.04825),POINT (29.016612 41.066644),2041.1336070747398
1101,POINT (29.03714 41.0753),POINT (29.03654855 41.07449),102.57761321322721
1102,POINT (28.99928 41.04338),POINT (29.0004588 41.0487174),536.2314692085464
1103,POINT (29.00375 41.04723),POINT (29.0004588 41.0487174),392.5181725851923
1104,POINT (29.02376 41.0505),POINT (29.016612 41.066644),1761.0242875922459
1105,POINT (29.00918 41.04297),POINT (29.0004588 41.0487174),1117.1172618464996
1106,POINT (29.00592 41.04653),POINT (29.0004588 41.0487174),641.7233775093774
1107,POINT (29.02318 41.05172),POINT (29.016612 41.066644),1625.9664196366236
1108,POINT (29.00729 41.05662),POINT (28.9995352 41.0557256),863.916260897706
1109,POINT (29.03165 41.08426),POINT (29.02571553100006 41.07891799500004),838.7080170727908
1110,POINT (29.0275 41.06712),POINT (29.01847813000007 41.07242234200004),1125.4830941645719
1111,POINT (29.03371 41.08668),POINT (29.02571553100006 41.07891799500004),1164.829202551616
1112,POINT (28.99994 41.0488),POINT (29.0004588 41.0487174),58.062130065770404
1113,POINT (29.01016 41.06271),POINT (29.0084154 41.0687452),618.988189151375
1114,POINT (29.01081 41.05341),POINT (29.0001178 41.0527306),1186.9264990446336
1115,POINT (29.00326 41.04626),POINT (29.0004588 41.0487174),392.07925185581814
1116,POINT (29.00912000000001 41.06195),POINT (29.0084154 41.0687452),666.6510150658241
1117,POINT (29.02384 41.05438),POINT (29.016612 41.066644),1438.4871906275725
1118,POINT (29.04629000000001 41.07985),POINT (29.03654855 41.07449),1199.2997088651375
1119,POINT (29.0022 41.04298),POINT (29.0004588 41.0487174),591.4123012024882
1120,POINT (29.00494 41.05165),POINT (29.0001178 41.0527306),544.7446566678668
1121,POINT (29.02795 41.05279),POINT (29.016612 41.066644),1844.0968134385062
1122,POINT (29.02445 41.0758),POINT (29.0253075 41.0777839),215.36822746586822
1123,POINT (29.00319 41.04384),POINT (29.0004588 41.0487174),563.4620102849876
1124,POINT (29.00353 41.0603),POINT (29.0009039 41.06547929999999),582.5766816690139
1125,POINT (29.00245 41.04731),POINT (29.0004588 41.0487174),259.83157370553124
1126,POINT (29.00576 41.05411),POINT (29.0001178 41.0527306),639.6379369198177
1127,POINT (29.00726 41.05446),POINT (29.0001178 41.0527306),809.3471853532841
1128,POINT (29.04472 41.06879),POINT (29.03654855 41.07449),1062.3144853223716
1129,POINT (29.00741 41.04428),POINT (29.0004588 41.0487174),883.4677356587864
1130,POINT (29.00842 41.0609),POINT (29.0084154 41.0687452),764.3659508440494
1131,POINT (29.01004 41.06029),POINT (29.0084154 41.0687452),843.2418189890851
1132,POINT (29.00861 41.05353),POINT (29.0001178 41.0527306),944.4573402873713
1133,POINT (29.00738 41.04506),POINT (29.0004588 41.0487174),845.8490287652287
1134,POINT (29.00609 41.0424),POINT (29.0004588 41.0487174),876.6070874367257
1135,POINT (28.99799 41.04606),POINT (29.0004588 41.0487174),376.7253482826294
1136,POINT (29.00165 41.04354),POINT (29.0004588 41.0487174),521.4656198944806
1137,POINT (29.00866 41.04559),POINT (29.0004588 41.0487174),958.7020689034345
1138,POINT (29.01326 41.04516),POINT (29.0004588 41.0487174),1460.5549760078318
1139,POINT (29.04464 41.07209),POINT (29.03654855 41.07449),926.7924036844657
1140,POINT (29.00655 41.0536),POINT (29.0001178 41.0527306),717.9332829428452
1141,POINT (29.00286 41.04623),POINT (29.0004588 41.0487174),359.95976672971466
1142,POINT (29.03192 41.08574),POINT (29.02571553100006 41.07891799500004),956.306895566767
1143,POINT (29.018 41.07393),POINT (29.0167598 41.0740579),138.02246759226753
1144,POINT (29.00183 41.04781),POINT (29.0004588 41.0487174),175.82533628134783
1145,POINT (29.03658 41.08959),POINT (29.03654855 41.07449),1470.8135438233917
1146,POINT (29.00525 41.04269),POINT (29.0004588 41.0487174),791.773952416808
1147,POINT (29.03555 41.08326),POINT (29.03654855 41.07449),861.3822862180319
1148,POINT (29.02518 41.05112),POINT (29.016612 41.066644),1785.7736063674913
1149,POINT (29.00224 41.05651),POINT (28.9995352 41.0557256),309.37812503216
1150,POINT (29.02769 41.07706),POINT (29.0253075 41.0777839),273.3208836026184
1151,POINT (29.00239 41.04852),POINT (29.0004588 41.0487174),214.90852788562066
1152,POINT (29.02662 41.05017),POINT (29.016612 41.066644),1950.910821019969
1153,POINT (29.00671 41.0602),POINT (29.0009636 41.065532),821.9226410678671
1154,POINT (28.99952 41.04637),POINT (29.0004588 41.0487174),251.28370041013832
1155,POINT (29.00585 41.04538),POINT (29.0004588 41.0487174),680.2907763044169
1156,POINT (28.99861 41.04392),POINT (29.0004588 41.0487174),510.395978273076
1157,POINT (29.04145 41.06678),POINT (29.03654855 41.07449),926.8706113873668
1158,POINT (28.99794 41.04905),POINT (29.0004588 41.0487174),281.0478979025772
1159,POINT (29.03152 41.08415),POINT (29.02571553100006 41.07891799500004),820.7600908561751
1160,POINT (29.01445 41.09023),POINT (29.017713 41.0877267),436.20460014873703
1161,POINT (29.02511 41.0509),POINT (29.016612 41.066644),1799.8884363566845
1162,POINT (29.02492 41.06326),POINT (29.016612 41.066644),978.0602107908106
1163,POINT (29.005 41.04311),POINT (29.0004588 41.0487174),742.8680268508348
1164,POINT (29.00421 41.04314),POINT (29.0004588 41.0487174),684.2465318597114
1165,POINT (29.00429 41.04467),POINT (29.0004588 41.0487174),579.5153797873593
1166,POINT (29.00439 41.04462),POINT (29.0004588 41.0487174),590.9653139095395
1167,POINT (29.00463 41.04137),POINT (29.0004588 41.0487174),852.2079198310032
1168,POINT (29.00453 41.04025),POINT (29.0004588 41.0487174),940.3693679627149
1169,POINT (29.00387000000001 41.0473),POINT (29.0004588 41.0487174),402.51753879519265
1170,POINT (28.99991 41.04558),POINT (29.0004588 41.0487174),311.6969608952114
1171,POINT (29.00148 41.04846),POINT (29.0004588 41.0487174),115.93097409727935
1172,POINT (29.00502 41.05554),POINT (28.9995352 41.0557256),608.18113514281
1173,POINT (29.03177 41.08769),POINT (29.02571553100006 41.07891799500004),1086.4994756794738
1174,POINT (29.02313 41.05007),POINT (29.016612 41.066644),1768.8918045832504
1175,POINT (29.04138 41.07217),POINT (29.03654855 41.07449),581.2270179212882
1176,POINT (29.03952 41.0642),POINT (29.03654855 41.07449),1055.003028121855
1177,POINT (28.99911 41.04658),POINT (29.0004588 41.0487174),256.3663619836142
1178,POINT (29.00959000000001 41.04527),POINT (29.0004588 41.0487174),1066.3486024588951
1179,POINT (29.02716 41.04762),POINT (29.016612 41.066644),2191.22496986675
1180,POINT (29.02475 41.06439),POINT (29.016612 41.066644),928.3277944887899
1181,POINT (29.00414 41.04735),POINT (29.0004588 41.0487174),429.21173595760314
1182,POINT (29.00329 41.0461),POINT (29.0004588 41.0487174),404.3645574816863
1183,POINT (29.00639 41.04796),POINT (29.0004588 41.0487174),661.5186824443483
1184,POINT (29.01075 41.04517),POINT (29.0004588 41.0487174),1191.8515835592295
1185,POINT (29.04439 41.06791),POINT (29.03654855 41.07449),1079.8690184974896
1186,POINT (29.03744 41.0632),POINT (29.03654855 41.07449),1104.1231315175219
1187,POINT (29.00016 41.04482),POINT (29.0004588 41.0487174),381.1985939069026
1188,POINT (29.00422 41.04726),POINT (29.0004588 41.0487174),440.39811193255
1189,POINT (29.00397 41.04464),POINT (29.0004588 41.0487174),556.1377455000077
1190,POINT (29.04281 41.0684),POINT (29.03654855 41.07449),912.9564075014248
1191,POINT (29.00659000000001 41.05237),POINT (29.0001178 41.0527306),718.2115295258476
1192,POINT (29.03057 41.0899),POINT (29.02571553100006 41.07891799500004),1197.4715023675253
1193,POINT (29.04307 41.06906),POINT (29.03654855 41.07449),895.6480416063687
1194,POINT (29.00334 41.05314),POINT (29.0001178 41.0527306),359.35602450638015
1195,POINT (29.00449 41.04426),POINT (29.0004588 41.0487174),623.105060754724
1196,POINT (29.00492 41.04221),POINT (29.0004588 41.0487174),804.0648948741409
1197,POINT (29.02722 41.05047),POINT (29.016612 41.066644),1965.9710807333774
1198,POINT (28.99747 41.04903),POINT (29.0004588 41.0487174),332.6633109210616
1199,POINT (29.00411 41.04515),POINT (29.0004588 41.0487174),533.4714651941417
1200,POINT (29.00193 41.04359),POINT (29.0004588 41.0487174),525.5394938970321
1201,POINT (29.00114 41.0434),POINT (29.0004588 41.0487174),523.5898822624722
1202,POINT (29.00995 41.05811),POINT (28.9995352 41.0557256),1177.4798676411685
1203,POINT (29.00152000000001 41.04389000000001),POINT (29.0004588 41.0487174),484.8547525178119
1204,POINT (29.03844 41.07046),POINT (29.03654855 41.07449),445.0110680915877
1205,POINT (29.02405 41.0488),POINT (29.016612 41.066644),1923.9353993972327
1206,POINT (29.02404000000001 41.04988),POINT (29.016612 41.066644),1828.9269529970195
1207,POINT (29.00962 41.0561),POINT (29.0001178 41.0527306),1103.1659407913437
1208,POINT (29.0258 41.05439000000001),POINT (29.016612 41.066644),1569.1254290610204
1209,POINT (29.0251 41.05024),POINT (29.016612 41.066644),1854.4214539575619
1210,POINT (29.0458 41.08061),POINT (29.03654855 41.07449),1186.0706358158768
1211,POINT (29.02465 41.05152),POINT (29.016612 41.066644),1721.7818810087822
1212,POINT (29.0019 41.05446),POINT (29.0001178 41.0527306),259.6421757987965
1213,POINT (29.02578 41.08319),POINT (29.02571553100006 41.07891799500004),416.21764419099856
1214,POINT (29.04154 41.06733),POINT (29.03654855 41.07449),890.1884018384621
1215,POINT (29.03879 41.06447),POINT (29.03654855 41.07449),1007.1065859268857
1216,POINT (29.03638 41.08454),POINT (29.03654855 41.07449),979.0953834076043
1217,POINT (29.0006 41.04462),POINT (29.0004588 41.0487174),399.55076359984423
1218,POINT (28.99998 41.04196),POINT (29.0004588 41.0487174),660.5674136189187
1219,POINT (29.00809000000001 41.06039000000001),POINT (29.0084154 41.0687452),814.8554334969302
1220,POINT (29.00269 41.04373),POINT (29.0004588 41.0487174),545.2635132013647
1221,POINT (29.02565 41.0641),POINT (29.016612 41.066644),1031.939129464019
1222,POINT (29.00412 41.05169),POINT (29.0001178 41.0527306),455.0274403848782
1223,POINT (29.00643 41.05237),POINT (29.0001178 41.0527306),700.4995616932296
1224,POINT (29.00408 41.04484),POINT (29.0004588 41.0487174),551.2010577304471
1225,POINT (29.00634 41.04855),POINT (29.0004588 41.0487174),652.0516630802814
1226,POINT (29.02469 41.04827),POINT (29.016612 41.066644),2001.4182053098036
1227,POINT (28.99816 41.04443),POINT (29.0004588 41.0487174),489.3290652169841
1228,POINT (29.00502 41.04696),POINT (29.0004588 41.0487174),533.7568086140901
1229,POINT (29.0002 41.0492),POINT (29.0004588 41.0487174),55.08205764526007
1230,POINT (29.04064 41.06654),POINT (29.03654855 41.07449),897.3659431816868
1231,POINT (29.00293 41.04337),POINT (29.0004588 41.0487174),588.6413494876894
1232,POINT (29.02959 41.06478),POINT (29.03654855 41.07449),1220.4250608773002
1233,POINT (29.03447 41.08244000000001),POINT (29.03654855 41.07449),807.9171858675331
1234,POINT (29.00443 41.05221),POINT (29.0001178 41.0527306),480.6304229443492
1235,POINT (28.9998 41.04534),POINT (29.0004588 41.0487174),337.0931409909355
1236,POINT (29.02344 41.0555),POINT (29.016612 41.066644),1323.3914475059323
1237,POINT (28.99884 41.05431),POINT (28.999343 41.054067),60.570176130809074
1238,POINT (29.00264 41.04144),POINT (29.0004588 41.0487174),749.1702172784163
1239,POINT (29.01209 41.09048),POINT (29.01134024300007 41.08607120700003),437.50408271759665
1240,POINT (29.02119 41.07566),POINT (29.0224208 41.0793328),382.9221636327194
1241,POINT (29.03554 41.06345),POINT (29.03654855 41.07449),1081.1465628845706
1242,POINT (29.00727 41.06157),POINT (29.0084154 41.0687452),710.5242532545343
1243,POINT (29.01153 41.0902),POINT (29.01134024300007 41.08607120700003),402.8102388010504
1244,POINT (29.00271 41.05492),POINT (28.9995352 41.0557256),360.5303910407856
1245,POINT (29.00549 41.04682),POINT (29.0004588 41.0487174),587.4845187473042
1246,POINT (29.02437 41.05051),POINT (29.016612 41.066644),1791.5994972250367
1247,POINT (29.00375 41.04366),POINT (29.0004588 41.0487174),613.1037392227234
1248,POINT (29.02643 41.08248),POINT (29.02571553100006 41.07891799500004),355.91217752221974
1249,POINT (28.99788 41.04646),POINT (29.0004588 41.0487174),360.6625525838815
1250,POINT (29.03256 41.08954),POINT (29.02571553100006 41.07891799500004),1283.009725291693
1251,POINT (29.00331 41.04463),POINT (29.0004588 41.0487174),508.40944202008995
1252,POINT (28.99908 41.04712),POINT (29.0004588 41.0487174),218.1301212617361
1253,POINT (29.00539 41.04592),POINT (29.0004588 41.0487174),610.7487784678455
1254,POINT (29.00025 41.04248),POINT (29.0004588 41.0487174),608.203825341185
1255,POINT (29.02626 41.06785),POINT (29.01847813000007 41.07242234200004),970.7387737093862
1256,POINT (29.00424000000001 41.04801),POINT (29.0004588 41.0487174),424.7225949334814
1257,POINT (29.01029 41.04426),POINT (29.0004588 41.0487174),1173.0106086282412
1258,POINT (29.00269 41.05385),POINT (29.0001178 41.0527306),305.24410669808515
1259,POINT (29.00237000000001 41.04247),POINT (29.0004588 41.0487174),644.5353164960527
1260,POINT (29.04119 41.06842),POINT (29.03654855 41.07449),783.7132013447292
1261,POINT (29.0023 41.04559),POINT (29.0004588 41.0487174),366.7466274293656
1262,POINT (29.0026 41.04448),POINT (29.0004588 41.0487174),476.22758664996115
1263,POINT (29.00652 41.04839000000001),POINT (29.0004588 41.0487174),672.5550571469024
1264,POINT (29.02204 41.04993),POINT (29.016612 41.066644),1735.8789488596183
1265,POINT (29.00178 41.04445),POINT (29.0004588 41.0487174),440.83836549966395
1266,POINT (29.00389 41.05447),POINT (29.0001178 41.0527306),451.1401067146334
1267,POINT (29.03973 41.06248),POINT (29.03654855 41.07449),1221.8019490096262
1268,POINT (29.00452 41.05696),POINT (28.9995352 41.0557256),565.434620833266
1269,POINT (29.02338 41.05061),POINT (29.016612 41.066644),1732.818617819827
1270,POINT (28.99865 41.05527),POINT (28.998429 41.055493),32.743665208677136
1271,POINT (29.00472 41.04207),POINT (29.0004588 41.0487174),801.6080803541705
1272,POINT (29.00411 41.04418),POINT (29.0004588 41.0487174),599.3577924138694
1273,POINT (29.00298 41.04412),POINT (29.0004588 41.0487174),527.970488478464
1274,POINT (29.01704 41.09217),POINT (29.017713 41.0877267),439.25768834332547
1275,POINT (29.00279 41.05315),POINT (29.0001178 41.0527306),298.9813329455902
1276,POINT (29.00155 41.05441),POINT (29.0001178 41.0527306),227.98098875591555
1277,POINT (29.00716 41.04334),POINT (29.0004588 41.0487174),908.9415244201463
1278,POINT (29.00942 41.04324),POINT (29.0004588 41.0487174),1127.5245394255876
1279,POINT (29.00162000000001 41.0453),POINT (29.0004588 41.0487174),356.99151588822764
1280,POINT (29.02518 41.06787),POINT (29.01847813000007 41.07242234200004),865.125392919806
1281,POINT (29.00865 41.09839),POINT (29.01134024300007 41.08607120700003),1236.6983941600201
1282,POINT (29.00511 41.0661),POINT (29.00658198800005 41.06918643200004),342.12734526998054
1283,POINT (29.03557 41.0615),POINT (29.03654855 41.07449),1269.931833435629
1284,POINT (29.01186 41.04397),POINT (29.0004588 41.0487174),1345.6587930953156
1285,POINT (29.00529 41.05961),POINT (28.9995352 41.0557256),741.6781513605391
1286,POINT (29.00108 41.04294),POINT (29.0004588 41.0487174),567.134226208721
1287,POINT (29.02063 41.05186),POINT (29.016612 41.066644),1507.5574477738421
1288,POINT (29.02429 41.05033),POINT (29.016612 41.066644),1802.8010945467088
1289,POINT (29.00513 41.05558),POINT (28.9995352 41.0557256),620.2664131363608
1290,POINT (29.00446 41.0468),POINT (29.0004588 41.0487174),481.22211003168974
1291,POINT (28.99852000000001 41.04379),POINT (29.0004588 41.0487174),526.0180096489466
1292,POINT (29.00497 41.04894),POINT (29.0004588 41.0487174),500.47270716230474
1293,POINT (29.02688 41.07211),POINT (29.0253075 41.0777839),579.548149061975
1294,POINT (29.04601 41.07933),POINT (29.03654855 41.07449),1149.7608059754753
1295,POINT (29.00553 41.04804),POINT (29.0004588 41.0487174),565.9326472737944
1296,POINT (29.03727 41.06374),POINT (29.03654855 41.07449),1050.1447339494391
1297,POINT (29.01042 41.04677),POINT (29.0004588 41.0487174),1120.2439769942384
1298,POINT (29.00725 41.0474),POINT (29.0004588 41.0487174),763.5747255113185
1299,POINT (29.02736 41.05343),POINT (29.016612 41.066644),1753.9154640334618
1300,POINT (29.01172 41.04606),POINT (29.0004588 41.0487174),1274.7174541758636
1301,POINT (29.017 41.0913),POINT (29.017713 41.0877267),356.9773767776074
1302,POINT (29.02704 41.05468),POINT (29.016612 41.066644),1641.4306974728006
1303,POINT (29.02719 41.05335),POINT (29.016612 41.066644),1746.9432495891488
1304,POINT (29.02855 41.05501),POINT (29.016612 41.066644),1742.1989105233117
1305,POINT (29.02701 41.05386),POINT (29.016612 41.066644),1696.8238213770662
1306,POINT (29.02744 41.05532),POINT (29.016612 41.066644),1630.120205402927
1307,POINT (29.00408 41.04799000000001),POINT (29.0004588 41.0487174),407.56848428442856
1308,POINT (29.00485 41.04159),POINT (29.0004588 41.0487174),848.0361402219248
1309,POINT (29.00596 41.05352),POINT (29.0001178 41.0527306),652.0772166696443
1310,POINT (29.00437 41.0479),POINT (29.0004588 41.0487174),440.7566174752392
1311,POINT (28.99907 41.04424),POINT (29.0004588 41.0487174),462.63269614465804
1312,POINT (29.00534 41.04876),POINT (29.0004588 41.0487174),541.0276904661275
1313,POINT (29.02727 41.06503),POINT (29.016612 41.066644),1191.709584549549
1314,POINT (29.00193 41.04783),POINT (29.0004588 41.0487174),184.5684348988007
1315,POINT (29.00165 41.04557),POINT (29.0004588 41.0487174),333.88848080608216
1316,POINT (29.01231 41.04443),POINT (29.0004588 41.0487174),1378.3627432258309
1317,POINT (29.02296 41.05287),POINT (29.016612 41.066644),1515.1385089056812
1318,POINT (29.02354 41.04994),POINT (29.016612 41.066644),1799.3747310946717
1319,POINT (29.00525 41.05093),POINT (29.0004588 41.0487174),573.1297733571043
1320,POINT (29.02458 41.06504),POINT (29.016612 41.066644),896.8597660386685
1321,POINT (29.00974 41.06063),POINT (29.0084154 41.0687452),804.1819700903968
1322,POINT (29.00675 41.08842),POINT (29.01134024300007 41.08607120700003),557.8620898411593
1323,POINT (29.00361 41.04364),POINT (29.0004588 41.0487174),605.591454188231
1324,POINT (29.02271 41.05284),POINT (29.016612 41.066644),1505.0838649201855
1325,POINT (29.01036 41.04503),POINT (29.0004588 41.0487174),1154.722719882968
1326,POINT (29.03263 41.09038),POINT (29.02571553100006 41.07891799500004),1354.2420031623392
1327,POINT (29.00511 41.05429),POINT (29.0001178 41.0527306),573.7973976218141
1328,POINT (28.99913 41.04418),POINT (29.0004588 41.0487174),466.0056061889953
1329,POINT (29.0202 41.05056),POINT (29.016612 41.066644),1616.606893266387
1330,POINT (29.02631 41.07685),POINT (29.0253075 41.0777839),143.606120528899
1331,POINT (29.0016 41.043),POINT (29.0004588 41.0487174),571.2703489882165
1332,POINT (29.03564 41.06100000000001),POINT (29.03654855 41.07449),1317.8469966204877
1333,POINT (29.0025 41.04363),POINT (29.0004588 41.0487174),544.8905761350807
1334,POINT (29.02542 41.05024),POINT (29.016612 41.066644),1872.6620518819702
1335,POINT (29.00182 41.04637),POINT (29.0004588 41.0487174),274.00191594797946
1336,POINT (29.02333 41.05733),POINT (29.016612 41.066644),1173.7749064488191
1337,POINT (28.99629 41.04475),POINT (29.0004588 41.0487174),602.4451579452417
1338,POINT (29.00603 41.04427),POINT (29.0004588 41.0487174),754.3688623565444
1339,POINT (29.02336 41.0777),POINT (29.0224208 41.0793328),190.098252354911
1340,POINT (29.00864 41.06109),POINT (29.0084154 41.0687452),746.2684121603764
1341,POINT (29.00782 41.06151),POINT (29.0084154 41.0687452),708.0170307616296
1342,POINT (29.00251 41.04987),POINT (29.0004588 41.0487174),253.57270734052346
1343,POINT (29.00719 41.04555),POINT (29.0004588 41.0487174),807.3703933105262
1344,POINT (29.00531 41.05183),POINT (29.0001178 41.0527306),582.1335294141779
1345,POINT (29.00329 41.04554),POINT (29.0004588 41.0487174),440.81691793672735
1346,POINT (29.02239 41.05364),POINT (29.016612 41.066644),1419.526139412459
1347,POINT (29.04218 41.07185),POINT (29.03654855 41.07449),675.0625457654425
1348,POINT (29.02861 41.05442),POINT (29.016612 41.066644),1785.0729072100087
1349,POINT (29.00834 41.04487),POINT (29.0004588 41.0487174),950.5598845167041
1350,POINT (29.02492 41.0495),POINT (29.016612 41.066644),1907.184082523852
1351,POINT (29.03746 41.07105),POINT (29.03654855 41.07449),349.9679625701491
1352,POINT (29.0423 41.06812),POINT (29.03654855 41.07449),889.5653717232575
1353,POINT (29.00869 41.06094),POINT (29.0084154 41.0687452),761.0763558697311
1354,POINT (29.03004 41.05269000000001),POINT (29.016612 41.066644),2015.6666419386693
1355,POINT (29.03463 41.08388),POINT (29.03654855 41.07449),939.0315039979838
1356,POINT (29.02552 41.04912),POINT (29.016612 41.066644),1972.1198559997588
1357,POINT (29.00809000000001 41.04942),POINT (29.0004588 41.0487174),848.5763019572455
1358,POINT (29.02569 41.05011),POINT (29.016612 41.066644),1899.1628276755964
1359,POINT (29.03611 41.07299),POINT (29.03654855 41.07449),153.98048582145663
1360,POINT (29.02558 41.05082),POINT (29.016612 41.066644),1834.2301735468375
1361,POINT (29.00664 41.05329),POINT (29.0001178 41.0527306),724.9453118027635
1362,POINT (28.99797 41.04638),POINT (29.0004588 41.0487174),357.72148881926483
1363,POINT (29.02421 41.05259),POINT (29.016612 41.066644),1607.3967875730357
1364,POINT (28.99944 41.04704),POINT (29.0004588 41.0487174),198.6574521698478
1365,POINT (29.02837 41.0535),POINT (29.016612 41.066644),1827.0020783111502
1366,POINT (29.03386 41.08675),POINT (29.02571553100006 41.07891799500004),1181.9151406262401
1367,POINT (29.00707 41.04665),POINT (29.0004588 41.0487174),759.9416074310732
1368,POINT (29.00397 41.05356),POINT (29.0001178 41.0527306),434.5425210629522
1369,POINT (29.00247 41.05446),POINT (29.0001178 41.0527306),310.42523468460826
1370,POINT (29.00413 41.04542),POINT (29.0004588 41.0487174),518.453360839766
1371,POINT (29.04394000000001 41.08059),POINT (29.03654855 41.07449),1012.011828253202
1372,POINT (29.02492 41.07425),POINT (29.0253075 41.0777839),346.92488391569145
1373,POINT (29.02424 41.05056),POINT (29.016612 41.066644),1780.4414973586354
1374,POINT (29.04189 41.07032),POINT (29.03654855 41.07449),717.9607214208057
