point_of_origin,nearest_point,distance_in_meter
POINT (29.06439 40.99475),POINT (29.06724095 40.98946395),603.9929496784698
POINT (29.02507 40.98898),POINT (29.0381205 40.9852841),1490.5982522625025
POINT (29.02865 40.98387),POINT (29.0381205 40.9852841),1058.6745105311245
POINT (29.02603 40.98583),POINT (29.0381205 40.9852841),1341.1208318217964
POINT (29.03002 40.99644),POINT (29.0381205 40.9852841),1409.585950281137
POINT (29.0615 40.97041),POINT (29.0609895 40.9713669),109.01766685539495
POINT (29.10031 40.96168),POINT (29.09758958000003 40.97528789900008),1358.5574023329125
POINT (29.03337 40.99338),POINT (29.0381205 40.9852841),948.2071125264854
POINT (29.09343 40.95999000000001),POINT (29.08519469200007 40.95789641000005),935.25844531793
POINT (29.0287 40.99249),POINT (29.0381205 40.9852841),1258.1300464576789
POINT (29.06578 40.98476),POINT (29.06724095 40.98946395),485.8331856377216
POINT (29.02909 40.98829),POINT (29.0381205 40.9852841),1042.854528982422
POINT (29.04847 40.98129),POINT (29.04693296500005 40.98701972100001),583.4658837498182
POINT (29.08158 40.98129),POINT (29.0842411 40.9815672),296.1808771149302
POINT (29.05589 40.97566),POINT (29.0545995 40.9745877),177.09932228289657
POINT (29.04889 40.97732),POINT (29.0545995 40.9745877),686.4927413679208
POINT (29.08355 40.96668),POINT (29.0801286 40.9609437),675.0750715643053
POINT (29.07976 40.97863),POINT (29.0842411 40.9815672),573.1168482029957
POINT (29.02994 40.99007),POINT (29.0381205 40.9852841),1019.5207210736265
POINT (29.03222 40.9843),POINT (29.0381205 40.9852841),660.9775512288163
POINT (29.0232 40.98832),POINT (29.0381205 40.9852841),1679.9661170024824
POINT (29.08713 40.97938),POINT (29.0842411 40.9815672),384.5398736294014
POINT (29.02701 40.99635),POINT (29.0381205 40.9852841),1636.5675489337204
POINT (29.05731 40.98198),POINT (29.0545995 40.9745877),780.0790943838375
POINT (29.06865 40.98611),POINT (29.06724095 40.98946395),362.0116066424483
POINT (29.04556 40.98984),POINT (29.04693296500005 40.98701972100001),314.01847919490973
POINT (29.02875 40.99498),POINT (29.0381205 40.9852841),1403.8039550231558
POINT (29.04563 40.99912),POINT (29.0428689 41.0072355),847.6036069474908
POINT (29.02834 40.99314),POINT (29.0381205 40.9852841),1326.9140072405905
POINT (29.03556 40.99413),POINT (29.0381205 40.9852841),907.163193797211
POINT (29.03696 40.99422),POINT (29.0381205 40.9852841),879.842325823385
POINT (29.03227 40.98909),POINT (29.0381205 40.9852841),746.9377411665329
POINT (29.08186 40.98109),POINT (29.0842411 40.9815672),267.97266735722616
POINT (29.06328 40.98619),POINT (29.06724095 40.98946395),542.5655392595681
POINT (29.09429 40.97009),POINT (29.09154825 40.9725396),386.28640095846
POINT (29.02785 40.98981),POINT (29.0381205 40.9852841),1220.730986680052
POINT (29.09426 40.96265),POINT (29.08519469200007 40.95789641000005),1106.227557566
POINT (29.05732 40.98394),POINT (29.0545995 40.9745877),959.4026192212452
POINT (29.05121 40.99184),POINT (29.04693296500005 40.98701972100001),667.1720739845367
POINT (29.09743 40.97332),POINT (29.09758958000003 40.97528789900008),192.3844891452573
POINT (29.03038 40.98199),POINT (29.0381205 40.9852841),915.9680916508589
POINT (29.03085 40.9956),POINT (29.0381205 40.9852841),1288.047662221108
POINT (29.04447 40.98258),POINT (29.0400193 40.9830405),495.334702564155
POINT (29.02666 40.99528),POINT (29.0381205 40.9852841),1600.4912212445765
POINT (29.03648 40.99475),POINT (29.0381205 40.9852841),939.7733316794067
POINT (29.02654 40.9948),POINT (29.0381205 40.9852841),1583.2479092576316
POINT (29.02715 40.99696),POINT (29.0381205 40.9852841),1664.933366536778
POINT (29.02563 40.98853),POINT (29.0381205 40.9852841),1420.047526782264
POINT (29.026 40.98974000000001),POINT (29.0381205 40.9852841),1411.7699394246367
POINT (29.02861 40.99008),POINT (29.0381205 40.9852841),1152.9878918973682
POINT (29.02819 40.99319000000001),POINT (29.0381205 40.9852841),1343.3170673638665
POINT (29.02948 41.00368),POINT (29.0428689 41.0072355),1523.8528427586466
POINT (29.03213 40.99303),POINT (29.0381205 40.9852841),1005.0447756526415
POINT (29.09607 40.97274),POINT (29.09758958000003 40.97528789900008),299.81269439206056
POINT (29.02862 40.98622),POINT (29.0381205 40.9852841),1056.9393103007967
POINT (29.02364 40.98701),POINT (29.0381205 40.9852841),1613.745909331819
POINT (29.03287000000001 40.98447),POINT (29.0381205 40.9852841),587.3241050339216
POINT (29.03296 40.99692),POINT (29.0381205 40.9852841),1269.5469281686896
POINT (29.02594 40.9894),POINT (29.0381205 40.9852841),1408.315627673236
POINT (29.09846 40.97372),POINT (29.09758958000003 40.97528789900008),180.56400060677763
POINT (29.05732 40.99405),POINT (29.0550429 41.0006797),693.2180374401759
POINT (29.06655 40.96494000000001),POINT (29.0609895 40.9713669),878.3610445332216
POINT (29.08175 40.96086),POINT (29.081701 40.959921),91.58424545099707
POINT (29.03881 40.97292),POINT (29.0400193 40.9830405),994.8268201049004
POINT (29.07262 40.98231),POINT (29.06724095 40.98946395),916.901042272926
POINT (29.03272 40.99067),POINT (29.0381205 40.9852841),795.9342279718808
POINT (29.094 40.9543),POINT (29.08519469200007 40.95789641000005),1036.8604635778775
POINT (29.04499 40.98931),POINT (29.04693296500005 40.98701972100001),310.05416280359594
POINT (29.02133 40.98856),POINT (29.0381205 40.9852841),1888.1570486039116
POINT (29.09197 40.9628),POINT (29.08519469200007 40.95789641000005),889.8533919218514
POINT (29.02989 40.99468),POINT (29.0381205 40.9852841),1292.2144840508115
POINT (29.05206 40.98183),POINT (29.04693296500005 40.98701972100001),760.520952377358
POINT (29.02862 40.99737),POINT (29.0381205 40.9852841),1579.4769232396836
POINT (29.03282 40.98563),POINT (29.0381205 40.9852841),588.4534206441224
POINT (29.02647 40.99806),POINT (29.01217945 41.0053215),1734.7077223021602
POINT (29.03893 41.00853),POINT (29.0428689 41.0072355),454.4160830239767
POINT (29.02336 40.98931),POINT (29.0381205 40.9852841),1682.3447944288862
POINT (29.0911 40.96018),POINT (29.08519469200007 40.95789641000005),691.255120095545
POINT (29.08947 40.96661),POINT (29.09154825 40.9725396),621.5306118806307
POINT (29.02177 40.98947),POINT (29.0381205 40.9852841),1857.5340785613407
POINT (29.02641 40.99033),POINT (29.0381205 40.9852841),1387.8964039663012
POINT (29.03238 40.98859),POINT (29.0381205 40.9852841),713.1021888141128
POINT (29.02803 40.9938),POINT (29.0381205 40.9852841),1392.4442433913655
POINT (29.02698 40.98885),POINT (29.0381205 40.9852841),1282.6973232777987
POINT (29.0459 40.98081),POINT (29.0400193 40.9830405),687.0477377717322
POINT (29.04485 40.98846),POINT (29.04693296500005 40.98701972100001),270.14439867311995
POINT (29.02595 40.98432),POINT (29.0381205 40.9852841),1352.1981993770064
POINT (29.04425 40.98412),POINT (29.04693296500005 40.98701972100001),410.1111528269988
POINT (29.02664 40.99244),POINT (29.0381205 40.9852841),1450.8677619162784
POINT (29.02621 40.99233),POINT (29.0381205 40.9852841),1487.8700452762598
POINT (29.02506 40.99375),POINT (29.0381205 40.9852841),1665.9950255367378
POINT (29.02654 40.99372),POINT (29.0381205 40.9852841),1524.044879766287
POINT (29.06119 40.97444),POINT (29.0609895 40.9713669),300.08725150944974
POINT (29.02975 40.99677),POINT (29.0381205 40.9852841),1453.430803424236
POINT (29.08741 40.98586),POINT (29.0842411 40.9815672),545.928119185638
POINT (29.02969 40.98972),POINT (29.0381205 40.9852841),1029.4726961420906
POINT (29.04438 41.00127),POINT (29.0428689 41.0072355),604.6852656801374
POINT (29.04708 40.989),POINT (29.04693296500005 40.98701972100001),193.55615249815574
POINT (29.0408 40.99619000000001),POINT (29.04693296500005 40.98701972100001),1122.4131892661655
POINT (29.06936 40.99177),POINT (29.06724095 40.98946395),324.9409392313995
POINT (29.04468 40.98658),POINT (29.04693296500005 40.98701972100001),253.35674292081194
POINT (29.04122000000001 41.00829),POINT (29.0428689 41.0072355),209.64123888877896
POINT (29.09124000000001 40.98263),POINT (29.0842411 40.9815672),782.6087655320555
POINT (29.02509 40.98374),POINT (29.0381205 40.9852841),1452.063206029627
POINT (29.03353 40.99675),POINT (29.0381205 40.9852841),1227.2740955302688
POINT (29.05624000000001 40.98322),POINT (29.0545995 40.9745877),860.1116648533426
POINT (29.02692 40.98957),POINT (29.0381205 40.9852841),1309.7405526358834
POINT (29.07800000000001 40.98813),POINT (29.0842411 40.9815672),941.6990845318608
POINT (29.02346 40.99065),POINT (29.0381205 40.9852841),1706.9143773498968
POINT (29.0341 41.00033),POINT (29.0428689 41.0072355),1181.9587150355512
POINT (29.02905 40.99604),POINT (29.0381205 40.9852841),1452.0310765899876
POINT (29.02919 40.98594),POINT (29.0381205 40.9852841),991.8835281106099
POINT (29.02538 40.99537),POINT (29.0381205 40.9852841),1720.2554509153692
POINT (29.05554 40.98284),POINT (29.0545995 40.9745877),810.4008110333742
POINT (29.02638 40.98526),POINT (29.0381205 40.9852841),1301.2756614385562
POINT (29.0321 40.99325),POINT (29.0381205 40.9852841),1023.3951432396838
POINT (29.03302 40.98877),POINT (29.0381205 40.9852841),659.4536104231262
POINT (29.03432 40.99537),POINT (29.0381205 40.9852841),1068.9151007687021
POINT (29.07774 40.98749),POINT (29.0842411 40.9815672),922.9023456932371
POINT (29.02568 40.98738),POINT (29.0381205 40.9852841),1393.891279982622
POINT (29.0288 40.98622),POINT (29.0381205 40.9852841),1037.0645576788052
POINT (29.02564000000001 40.99425),POINT (29.0381205 40.9852841),1635.9260776835515
POINT (29.02586 40.98303),POINT (29.0381205 40.9852841),1376.5328399308316
POINT (29.0239 40.98602),POINT (29.0381205 40.9852841),1577.7765344256047
POINT (29.02831 40.99685),POINT (29.0381205 40.9852841),1565.757650480805
POINT (29.02987000000001 40.99637),POINT (29.0381205 40.9852841),1415.0236672409917
POINT (29.04037000000001 40.99675),POINT (29.0428689 41.0072355),1058.1764024476286
POINT (29.02964 40.99306),POINT (29.0381205 40.9852841),1207.1447187120787
POINT (29.02885 40.99492),POINT (29.0381205 40.9852841),1391.6750161860843
POINT (29.02994 40.99466),POINT (29.0381205 40.9852841),1286.9248193003195
POINT (29.07711 40.96406),POINT (29.0763525 40.9626436),161.45713406202222
POINT (29.02892 40.99247),POINT (29.0381205 40.9852841),1236.8643627201295
POINT (29.07123 40.96314),POINT (29.0763525 40.9626436),569.8161087124062
POINT (29.0404 40.97297),POINT (29.0400193 40.9830405),981.7856847303265
POINT (29.04023 40.97096),POINT (29.0400193 40.9830405),1176.8875711473977
POINT (29.04275 40.98544),POINT (29.0398008 40.98414015),350.54067095411637
POINT (29.07933 40.96521),POINT (29.0763525 40.9626436),413.9459607457131
POINT (29.02835 40.99773),POINT (29.0381205 40.9852841),1625.566162166163
POINT (29.03059 40.98847),POINT (29.0381205 40.9852841),890.4768590519124
POINT (29.02898 40.99076),POINT (29.0381205 40.9852841),1144.9361428060429
POINT (29.06521 40.99142),POINT (29.06724095 40.98946395),294.87644383397645
POINT (29.09359000000001 40.97164),POINT (29.09154825 40.9725396),242.65714743436516
POINT (29.04333 40.99183),POINT (29.04693296500005 40.98701972100001),615.6046105927394
POINT (29.04176 40.9878),POINT (29.0398008 40.98414015),417.4045263565382
POINT (29.02577 40.98854),POINT (29.0381205 40.9852841),1405.1437190543452
POINT (29.10179 40.95643),POINT (29.08519469200007 40.95789641000005),1844.910723310934
POINT (29.02428 40.98584),POINT (29.0381205 40.9852841),1534.984956052222
POINT (29.02274 40.98552),POINT (29.0381205 40.9852841),1704.8720713660282
POINT (29.02751 40.99196),POINT (29.0381205 40.9852841),1343.8438574960223
POINT (29.06143 40.99511),POINT (29.06724095 40.98946395),846.8217079282166
POINT (29.03576 40.9938),POINT (29.0381205 40.9852841),869.7671557733606
POINT (29.04426 40.98966),POINT (29.04693296500005 40.98701972100001),392.29946924487655
POINT (29.05612 40.98315),POINT (29.0545995 40.9745877),850.7159471702265
POINT (29.02636 40.98893),POINT (29.0381205 40.9852841),1351.0043948515408
POINT (29.03418 40.99493),POINT (29.0381205 40.9852841),1036.1089732640328
POINT (29.0814 40.96317),POINT (29.0801286 40.9609437),258.53935841806225
POINT (29.02649000000001 40.99021),POINT (29.0381205 40.9852841),1375.486569570029
POINT (29.02765 40.9941),POINT (29.0381205 40.9852841),1443.683079452703
POINT (29.04439 40.9988),POINT (29.0428689 41.0072355),838.7199351939388
POINT (29.03025 40.98816),POINT (29.0381205 40.9852841),916.213140289442
POINT (29.02922 41.00078),POINT (29.0428689 41.0072355),1638.27178563918
POINT (29.06569 40.96514000000001),POINT (29.0609895 40.9713669),799.4473293659383
POINT (29.03234 40.99006),POINT (29.0381205 40.9852841),791.7667765395515
POINT (29.08863 40.98067),POINT (29.0842411 40.9815672),494.23352239693577
POINT (29.0257 40.98775),POINT (29.0381205 40.9852841),1397.4405302267364
POINT (29.05915 40.96699),POINT (29.0609895 40.9713669),472.4868347631758
POINT (29.07465 40.96433),POINT (29.0763525 40.9626436),250.139563650979
POINT (29.04587 40.97373),POINT (29.0545995 40.9745877),971.1472440611394
POINT (29.03287000000001 40.98789),POINT (29.0381205 40.9852841),634.894273093199
POINT (29.03244 40.98904),POINT (29.0381205 40.9852841),728.1807313705211
POINT (29.04236 40.99638),POINT (29.04693296500005 40.98701972100001),1043.0858577745773
POINT (29.02516 40.98502),POINT (29.0381205 40.9852841),1436.7240350974976
POINT (29.04865 40.9883),POINT (29.04693296500005 40.98701972100001),227.5213696008233
POINT (29.04516 40.98596),POINT (29.04693296500005 40.98701972100001),221.96546471245762
POINT (29.03564 40.99606),POINT (29.0381205 40.9852841),1085.028267445442
POINT (29.05246 40.98338),POINT (29.04693296500005 40.98701972100001),707.7658285811602
POINT (29.03026 40.98444),POINT (29.0381205 40.9852841),875.100118086221
POINT (29.06071 40.96874),POINT (29.0609895 40.9713669),257.6811585431789
POINT (29.06717 40.9902),POINT (29.06724095 40.98946395),72.10358155821038
POINT (29.0279 40.98361),POINT (29.0381205 40.9852841),1144.479590687814
POINT (29.06498 40.97863),POINT (29.0609895 40.9713669),834.1869781115057
POINT (29.02829 40.9961),POINT (29.0381205 40.9852841),1515.6350200814131
POINT (29.04366 40.98404),POINT (29.0400193 40.9830405),415.0993119773685
POINT (29.02841 40.99241),POINT (29.0381205 40.9852841),1280.6908939758362
POINT (29.03204 40.99464),POINT (29.0381205 40.9852841),1133.4465452818881
POINT (29.03148 40.99319000000001),POINT (29.0381205 40.9852841),1065.2409752465526
POINT (29.0396 40.98926),POINT (29.0381205 40.9852841),420.5501016214834
POINT (29.08269 40.96114),POINT (29.081701 40.959921),161.56102361439096
POINT (29.02747 40.98715),POINT (29.0381205 40.9852841),1194.3722917751786
POINT (29.04218 41.0014),POINT (29.0428689 41.0072355),573.4777250540641
POINT (29.02716 40.98782),POINT (29.0381205 40.9852841),1239.6808145494554
POINT (29.02596 40.9837),POINT (29.0381205 40.9852841),1356.6287952553826
POINT (29.03264 40.99166),POINT (29.0381205 40.9852841),868.7252699159253
POINT (29.03256 40.99195),POINT (29.0381205 40.9852841),895.2201021084153
POINT (29.03131 40.9905),POINT (29.0381205 40.9852841),909.9046815825891
POINT (29.0405 40.98855),POINT (29.0381205 40.9852841),413.2157203811317
POINT (29.02954 40.99502),POINT (29.0381205 40.9852841),1343.0640338541846
POINT (29.03445 40.98947),POINT (29.0381205 40.9852841),575.9755050433838
POINT (29.02854 40.99317),POINT (29.0381205 40.9852841),1310.5768882863204
POINT (29.06485 40.99298),POINT (29.06724095 40.98946395),432.95880485645085
POINT (29.0247 40.98538),POINT (29.0381205 40.9852841),1487.5076694535926
POINT (29.08845 40.97982),POINT (29.0842411 40.9815672),496.5480364357829
POINT (29.03113 40.99346),POINT (29.0381205 40.9852841),1111.101477413431
POINT (29.02722 40.9895),POINT (29.0381205 40.9852841),1276.0571894143832
POINT (29.0613 40.98695),POINT (29.06724095 40.98946395),702.509868105914
POINT (29.09517 40.95515),POINT (29.08519469200007 40.95789641000005),1137.5058548195493
POINT (29.0271 40.99479),POINT (29.0381205 40.9852841),1532.7696228268005
POINT (29.06153 40.98738),POINT (29.06724095 40.98946395),664.7176461824782
POINT (29.03649 40.99464),POINT (29.0381205 40.9852841),929.0473927816491
POINT (29.02614 40.98375),POINT (29.0381205 40.9852841),1336.2562356721407
POINT (29.02565 40.98286),POINT (29.0381205 40.9852841),1402.2087866037605
POINT (29.02491 40.98252),POINT (29.0381205 40.9852841),1488.7527557146648
POINT (29.03167 40.99385),POINT (29.0381205 40.9852841),1098.785224661449
POINT (29.03 40.99119),POINT (29.0381205 40.9852841),1068.1880125935643
POINT (29.02311 40.98957),POINT (29.0381205 40.9852841),1715.2906140486516
POINT (29.02392 40.98118),POINT (29.0381205 40.9852841),1623.9091923236451
POINT (29.06007 40.99375),POINT (29.06724095 40.98946395),897.7275263715994
POINT (29.0265 40.98072),POINT (29.0381205 40.9852841),1362.5449003897302
POINT (29.08142 40.96689),POINT (29.0801286 40.9609437),596.3813242946858
POINT (29.02902000000001 40.99806),POINT (29.0381205 40.9852841),1601.906925313068
POINT (29.04179 40.99412),POINT (29.04693296500005 40.98701972100001),896.1978423458969
POINT (29.02822 40.99623),POINT (29.0381205 40.9852841),1530.0196564755558
POINT (29.08997 40.9824),POINT (29.0842411 40.9815672),640.1307490926132
POINT (29.02674 40.99573),POINT (29.0381205 40.9852841),1620.6190091740973
POINT (29.02475 40.9865),POINT (29.0381205 40.9852841),1486.662009717771
POINT (29.06451 40.98431),POINT (29.06724095 40.98946395),586.0897651976792
POINT (29.02334 40.98647),POINT (29.0381205 40.9852841),1642.2833567865089
POINT (29.07218 40.97247),POINT (29.0763525 40.9626436),1062.6947977464265
POINT (29.02694 40.9953),POINT (29.0381205 40.9852841),1577.1774584598268
POINT (29.02738 40.9939),POINT (29.0381205 40.9852841),1456.5359299630604
POINT (29.02554 40.98364),POINT (29.0381205 40.9852841),1403.5427913004123
POINT (29.076 40.98058),POINT (29.0842411 40.9815672),918.4627286686997
POINT (29.02758 40.9962),POINT (29.0381205 40.9852841),1579.7010179543925
POINT (29.02266 40.98438),POINT (29.0381205 40.9852841),1715.8457239263068
POINT (29.07177 40.96367),POINT (29.0763525 40.9626436),517.6495524936008
POINT (29.02532 40.99291),POINT (29.0381205 40.9852841),1601.4617193171455
POINT (29.02745 40.98659),POINT (29.0381205 40.9852841),1189.5000346504137
POINT (29.04677 40.9716),POINT (29.0545995 40.9745877),915.2789436764132
POINT (29.0308 40.99056),POINT (29.0381205 40.9852841),960.4342763992338
POINT (29.03219 40.9918),POINT (29.0381205 40.9852841),913.7236005745035
POINT (29.02774 40.98731),POINT (29.0381205 40.9852841),1167.3373142641735
POINT (29.03026 40.99438),POINT (29.0381205 40.9852841),1242.5943720606695
POINT (29.04411 40.97837),POINT (29.0400193 40.9830405),642.26791598135
POINT (29.03166 41.00756),POINT (29.0428689 41.0072355),1242.7559064972893
POINT (29.03359 41.0034),POINT (29.0428689 41.0072355),1094.1926144506835
POINT (29.0294 40.99481),POINT (29.0381205 40.9852841),1339.849992003849
POINT (29.02802 40.9895),POINT (29.0381205 40.9852841),1192.4463271301233
POINT (29.05959 40.97577),POINT (29.0609895 40.9713669),455.9788993854405
POINT (29.04635 40.98777000000001),POINT (29.04693296500005 40.98701972100001),97.54325002590338
POINT (29.06321 40.97658),POINT (29.0609895 40.9713669),564.1676314042195
POINT (29.02995 40.99627),POINT (29.0381205 40.9852841),1401.8598190291002
POINT (29.07018 40.98392),POINT (29.06724095 40.98946395),630.5096118864332
POINT (29.10333 40.96024),POINT (29.09758958000003 40.97528789900008),1597.043449170334
POINT (29.09063 40.96182),POINT (29.08519469200007 40.95789641000005),713.3307901512457
POINT (29.02519 40.9871),POINT (29.0381205 40.9852841),1444.0431785678925
POINT (29.03489 40.9874),POINT (29.0381205 40.9852841),413.1359650275606
POINT (29.07373 40.98136),POINT (29.06724095 40.98946395),1067.6943766236363
POINT (29.07075 40.97381),POINT (29.0609895 40.9713669),1107.6725745878111
POINT (29.07382 40.97964),POINT (29.0842411 40.9815672),1170.186442701743
POINT (29.08931 40.96768),POINT (29.09154825 40.9725396),534.199736061476
POINT (29.05672 40.97463),POINT (29.0545995 40.9745877),235.06528635995397
POINT (29.02682 40.99058),POINT (29.0381205 40.9852841),1354.580150059711
POINT (29.0324 40.98929),POINT (29.0381205 40.9852841),744.4866173080983
POINT (29.09104 40.9805),POINT (29.0842411 40.9815672),760.699959896878
POINT (29.03203 40.98844),POINT (29.0381205 40.9852841),741.746436505185
POINT (29.02861 40.99316),POINT (29.0381205 40.9852841),1303.7250426198104
POINT (29.0236 40.98707),POINT (29.0381205 40.9852841),1618.7729673764452
POINT (29.03658 41.00631),POINT (29.0428689 41.0072355),702.844047013712
POINT (29.02839 40.98695),POINT (29.0381205 40.9852841),1090.632223180877
POINT (29.02645 40.98349),POINT (29.0381205 40.9852841),1305.2671818552176
POINT (29.07787 40.96678),POINT (29.0763525 40.9626436),436.4568835225621
POINT (29.07644 40.96611),POINT (29.0763525 40.9626436),337.6528804172528
POINT (29.0331 40.98371),POINT (29.0381205 40.9852841),577.1913103861524
POINT (29.02494 40.99427),POINT (29.0381205 40.9852841),1703.0360760735925
POINT (29.029 40.98462),POINT (29.0381205 40.9852841),1012.9502900780469
POINT (29.02376 40.98147),POINT (29.0381205 40.9852841),1634.4511723395592
POINT (29.10316 40.96292),POINT (29.09758958000003 40.97528789900008),1353.0292871555112
POINT (29.08712 40.9787),POINT (29.0842411 40.9815672),423.95807944026694
POINT (29.03125 40.98784000000001),POINT (29.0381205 40.9852841),801.165023135456
POINT (29.02459 40.98882),POINT (29.0381205 40.9852841),1538.7147952786752
POINT (29.02505 40.98987),POINT (29.0381205 40.9852841),1515.9944835258696
POINT (29.05545 40.99526),POINT (29.0550429 41.0006797),529.7337786637646
POINT (29.04482 40.98959),POINT (29.04693296500005 40.98701972100001),342.80322909201607
POINT (29.02959 40.98427),POINT (29.0381205 40.9852841),950.6353338817001
POINT (29.06093 40.97066),POINT (29.0609895 40.9713669),69.15428036909466
POINT (29.03462 41.00586),POINT (29.0428689 41.0072355),924.0426995619184
POINT (29.02937 40.99314),POINT (29.0381205 40.9852841),1235.4020109672313
POINT (29.07349 40.96499),POINT (29.0763525 40.9626436),390.969770560859
POINT (29.06923 40.9723),POINT (29.0609895 40.9713669),917.8595372801421
POINT (29.03847 40.99769000000001),POINT (29.0428689 41.0072355),1049.8225560101223
POINT (29.06227 40.97056),POINT (29.0609895 40.9713669),162.2265093209451
POINT (29.02355 40.98238),POINT (29.0381205 40.9852841),1639.5294302324462
POINT (29.04354 40.99833),POINT (29.0428689 41.0072355),870.5646013875153
POINT (29.02548 40.98423),POINT (29.0381205 40.9852841),1404.783662209452
POINT (29.03107 40.99564),POINT (29.0381205 40.9852841),1276.011612251206
POINT (29.03154 40.99462),POINT (29.0381205 40.9852841),1165.729964475899
POINT (29.04062 41.0037),POINT (29.0428689 41.0072355),425.10254366622826
POINT (29.04185 40.98895),POINT (29.0398008 40.98414015),520.6360123433773
POINT (29.06136 40.98878),POINT (29.06724095 40.98946395),655.2196203548045
POINT (29.03405 40.99529),POINT (29.0381205 40.9852841),1073.9827762007974
POINT (29.07786 40.97187),POINT (29.0763525 40.9626436),913.7488527521297
POINT (29.02825 40.9964),POINT (29.0381205 40.9852841),1539.2398239042748
POINT (29.05504 40.98156),POINT (29.0545995 40.9745877),680.7675585037255
POINT (29.02855 40.99745),POINT (29.0381205 40.9852841),1590.4579620192549
POINT (29.04918 40.99924),POINT (29.0550429 41.0006797),664.7787633506855
POINT (29.06126 40.96914),POINT (29.0609895 40.9713669),218.92161615477755
POINT (29.05624000000001 40.97601),POINT (29.0545995 40.9745877),228.57650810827485
POINT (29.04147 40.99747),POINT (29.0428689 41.0072355),963.7077497344276
POINT (29.0392 40.99427),POINT (29.0381205 40.9852841),883.390444446844
POINT (29.08921 40.95691),POINT (29.08519469200007 40.95789641000005),455.28894833776576
POINT (29.0308 40.98999),POINT (29.0381205 40.9852841),931.9069687331803
POINT (29.02659 40.98556),POINT (29.0381205 40.9852841),1278.280487689469
POINT (29.05614000000001 40.98973),POINT (29.04693296500005 40.98701972100001),1054.0611956950597
POINT (29.03475 40.98965),POINT (29.0381205 40.9852841),566.04147318056
POINT (29.02369 40.98535),POINT (29.0381205 40.9852841),1599.43574412281
POINT (29.03128 40.99121),POINT (29.0381205 40.9852841),952.8977053540663
POINT (29.05859 40.96653),POINT (29.0609895 40.9713669),540.9259452957928
POINT (29.0477 40.97936),POINT (29.04693296500005 40.98701972100001),750.8432338468045
POINT (29.06501 40.99116),POINT (29.06724095 40.98946395),297.35447114967724
POINT (29.02572 40.98683),POINT (29.0381205 40.9852841),1382.6499782844098
POINT (29.04171 40.98358),POINT (29.0400193 40.9830405),194.61937250541783
POINT (29.02465 40.98579),POINT (29.0381205 40.9852841),1493.8331960657854
POINT (29.02542 40.99585),POINT (29.01217945 41.0053215),1733.513344960753
POINT (29.03017 40.98545),POINT (29.0381205 40.9852841),881.3523866376942
POINT (29.02536 40.99192),POINT (29.0381205 40.9852841),1555.0397728704843
POINT (29.10026 40.97091),POINT (29.09758958000003 40.97528789900008),518.8711031851985
POINT (29.02466 40.98733),POINT (29.0381205 40.9852841),1505.1635375162823
POINT (29.02473 40.99583),POINT (29.01217945 41.0053215),1670.346634986824
POINT (29.02721 40.9975),POINT (29.0381205 40.9852841),1696.552144075107
POINT (29.02793 40.98772),POINT (29.0381205 40.9852841),1154.1313208613642
POINT (29.06691 40.97828),POINT (29.0609895 40.9713669),940.1039270017724
POINT (29.06936 40.98391),POINT (29.06724095 40.98946395),589.6133721844074
POINT (29.02805 40.99768),POINT (29.0381205 40.9852841),1644.325508850842
POINT (29.02933 40.98441),POINT (29.0381205 40.9852841),978.019917160533
POINT (29.02218 40.98543),POINT (29.0381205 40.9852841),1766.8425996087708
POINT (29.02788 40.99293),POINT (29.0381205 40.9852841),1357.554074693661
POINT (29.03993 40.98363),POINT (29.0398008 40.98414015),51.71168299304724
POINT (29.09386 40.9633),POINT (29.09154825 40.9725396),935.2747200028338
POINT (29.03591 40.99518),POINT (29.0381205 40.9852841),994.5520878273335
POINT (29.03115 40.99155),POINT (29.0381205 40.9852841),984.5814117017374
POINT (29.03344 40.99311),POINT (29.0381205 40.9852841),922.0625558354398
POINT (29.03083 40.99133),POINT (29.0381205 40.9852841),999.8819218364335
POINT (29.06156 40.98336),POINT (29.06724095 40.98946395),865.894368612987
POINT (29.03011 40.98999),POINT (29.0381205 40.9852841),999.2017744844894
POINT (29.02659 40.98366),POINT (29.0381205 40.9852841),1287.7524473523695
POINT (29.02497 40.98443),POINT (29.0381205 40.9852841),1459.9250946427885
POINT (29.05312 40.99019000000001),POINT (29.04693296500005 40.98701972100001),752.0541262057556
POINT (29.02703 40.99238),POINT (29.0381205 40.9852841),1410.2353189667958
POINT (29.04535 40.98749),POINT (29.04693296500005 40.98701972100001),181.33049127431212
POINT (29.08578 40.98324),POINT (29.0842411 40.9815672),235.8332589450726
POINT (29.02702 40.99481),POINT (29.0381205 40.9852841),1541.0175028447436
POINT (29.08652 40.97643),POINT (29.0842411 40.9815672),560.3136485472781
POINT (29.02986 40.98611),POINT (29.0381205 40.9852841),919.0910821941711
POINT (29.02766 40.98942),POINT (29.0381205 40.9852841),1227.403745348699
POINT (29.02712 40.99491),POINT (29.0381205 40.9852841),1538.10133012502
POINT (29.04574 40.98782),POINT (29.04693296500005 40.98701972100001),153.48746987293282
POINT (29.02744 40.98374),POINT (29.0381205 40.9852841),1193.3040642982069
POINT (29.03136 40.98686),POINT (29.0381205 40.9852841),764.8706566182296
POINT (29.0313 40.98513),POINT (29.0381205 40.9852841),756.108247758469
